popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
32.0,0.00938,0.495,200360.0,0.7859999999999999,0.00752,0.107,-10.51,0.035,142.266,0.696,Blues
30.0,0.0303,0.813,245040.0,0.767,0.887,0.0467,-7.1770000000000005,0.0375,120.40649672489091,0.877,Jazz
55.0,0.0658,0.514,253227.0,0.589,5.34e-05,0.0862,-8.249,0.032,115.283,0.726,Rock
53.0,0.0344,0.479,245333.0,0.718,0.0,0.282,-4.271,0.0368,149.576,0.3979999999999999,Rock
57.0,0.312,0.605,-1.0,0.605,0.00511,0.0601,-7.722,0.0837,147.736,0.418,Rock
38.0,0.1369999999999999,0.494,205160.0,0.357,0.667,0.131,-17.063,0.0343,120.40649672489091,0.292,Jazz
40.0,0.000107,0.158,267400.0,0.742,0.6659999999999999,0.364,-6.507999999999999,0.0649,206.863,0.0653,Blues
62.0,0.0513,0.395,211453.0,0.8959999999999999,0.00396,0.14,-4.262,0.0351,101.867,0.35,Rock
60.0,0.051,0.4429999999999999,267906.0,0.778,0.0,0.267,-3.037,0.0328,148.04399999999998,0.418,Rock
67.0,0.0213,0.589,245000.0,0.614,0.165,0.31,-7.528,0.0426,119.837,0.318,Rock
78.0,0.371,0.5579999999999999,-1.0,0.5589999999999999,7.49e-06,0.109,-9.222,0.0959,78.558,0.62,Hip-Hop
23.0,0.0096099999999999,0.514,262253.0,0.523,0.778,0.14,-6.601,0.1169999999999999,143.844,0.444,Anime
54.0,0.174,0.568,213600.0,0.7140000000000001,0.0,0.0429,-7.138999999999999,0.0445,146.338,0.955,Rock
58.0,0.0751,0.411,-1.0,0.611,0.000221,0.0762,-4.718999999999999,0.0298,140.002,0.138,Rock
54.0,0.655,0.6990000000000001,252067.0,0.1969999999999999,0.0,0.0716,-14.792,0.0383,122.871,0.361,Rock
67.0,0.0073799999999999,0.547,197053.0,0.804,0.0,0.0308,-5.268,0.0361,142.016,0.6659999999999999,Rock
52.0,0.0126,0.626,180720.0,0.805,0.0,0.156,-5.81,0.0449,116.03,0.882,Rock
62.0,0.3339999999999999,0.486,-1.0,0.565,0.00041,0.105,-5.655,0.0326,167.938,0.21,Rock
30.0,0.726,0.377,213253.0,0.111,0.7070000000000001,0.109,-17.324,0.0588,96.688,0.1369999999999999,Classical
60.0,0.8959999999999999,0.726,214547.0,0.177,2.14e-06,0.1159999999999999,-14.824000000000002,0.0353,92.934,0.618,Rock
55.0,0.122,0.5,173773.0,0.8540000000000001,0.0,0.0794,-5.151,0.0945,94.96,0.4039999999999999,Rock
63.0,7.53e-06,0.5589999999999999,213920.0,0.871,0.00524,0.096,-5.337999999999999,0.0392,104.976,0.573,Rock
72.0,0.342,0.547,208493.0,0.596,0.335,0.148,-7.744,0.192,120.40649672489091,0.368,Hip-Hop
61.0,0.491,0.545,288053.0,0.467,0.175,0.0805,-10.862,0.0305,113.713,0.444,Blues
38.0,0.0162,0.636,182187.0,0.526,2.3e-06,0.089,-7.372000000000001,0.0363,76.447,0.3379999999999999,Blues
82.0,0.0021,0.5920000000000001,329733.0,0.767,0.00165,0.127,-2.7880000000000003,0.027,96.483,0.3279999999999999,Rock
45.0,0.347,0.741,289800.0,0.7240000000000001,0.0325,0.305,-4.674,0.0402,91.017,0.607,Jazz
32.0,0.409,0.528,145027.0,0.5660000000000001,0.8740000000000001,0.0956,-10.951,0.0376,149.885,0.482,Anime
21.0,0.00112,0.626,211587.0,0.8809999999999999,1.07e-05,0.254,-4.835,0.0352,128.045,0.75,Anime
36.0,0.0412,0.578,214093.0,0.826,0.000113,0.3429999999999999,-5.042,0.0302,120.98,0.534,Country
58.0,0.00235,0.3339999999999999,397768.0,0.8540000000000001,0.00114,0.158,-7.531000000000001,0.0494,100.175,0.284,Rock
56.0,0.0121,0.517,187267.0,0.743,0.0,0.166,-6.152,0.0807,150.134,0.371,Rock
38.0,0.0010199999999999,0.467,229027.0,0.973,0.0357,0.0528,-1.236,0.143,93.153,0.445,Anime
26.0,0.379,0.57,282373.0,0.949,0.351,0.0928,-3.529,0.118,120.40649672489091,0.807,Blues
59.0,0.228,0.573,233587.0,0.6559999999999999,0.0,0.0651,-5.954,0.0562,81.95200000000001,0.6679999999999999,Rock
71.0,0.0029,0.736,-1.0,0.711,0.000275,0.0948,-5.502999999999999,0.0352,112.309,0.7190000000000001,Rock
41.0,0.218,0.7290000000000001,-1.0,0.6659999999999999,0.00032,0.34,-10.212,0.0297,120.296,0.882,Country
59.0,0.293,0.7859999999999999,248506.0,0.625,0.0,0.15,-4.194,0.0542,123.983,0.216,Hip-Hop
57.0,0.405,0.584,199036.0,0.74,4.15e-06,0.569,-6.313,0.242,62.916,0.33,Rock
73.0,0.506,0.7440000000000001,328293.0,0.545,0.0977,0.0649,-9.361,0.0297,97.409,0.346,Rock
29.0,0.301,0.511,295987.0,0.6990000000000001,0.0,0.0884,-4.485,0.037,120.40649672489091,0.496,Anime
40.0,0.373,0.6990000000000001,216533.0,0.6809999999999999,0.0,0.2739999999999999,-4.9830000000000005,0.0306,131.99,0.8059999999999999,Country
57.0,0.913,0.356,179107.0,0.26,2.1e-06,0.105,-10.577,0.0314,144.184,0.49,Rock
66.0,0.623,0.752,233280.0,0.5429999999999999,0.0706,0.107,-9.483,0.0398,126.001,0.282,Rock
30.0,0.0021899999999999,0.497,128787.0,0.92,0.8140000000000001,0.16,-3.0980000000000003,0.0491,82.87,0.6629999999999999,Blues
48.0,0.203,0.6729999999999999,212907.0,0.838,8.8e-06,0.105,-5.922000000000001,0.314,168.114,0.872,Hip-Hop
55.0,0.0934,0.602,248000.0,0.493,0.00251,0.28,-17.899,0.0279,101.941,0.505,Rock
61.0,0.4529999999999999,0.508,213267.0,0.493,0.0,0.241,-8.786,0.0327,127.671,0.467,Country
58.0,0.515,0.471,284840.0,0.357,0.0036299999999999,0.114,-11.333,0.0283,138.255,0.278,Rock
28.0,0.935,0.294,37027.0,0.349,0.581,0.158,-17.519000000000002,0.0475,155.418,0.0298,Anime
32.0,0.0792,0.364,431936.0,0.752,1.57e-05,0.0966,-5.622999999999999,0.1,173.715,0.636,Blues
49.0,0.462,0.525,191200.0,0.882,0.0,0.282,-8.624,0.0386,120.40649672489091,0.964,Country
81.0,0.387,0.836,-1.0,0.621,9.16e-05,0.104,-4.685,0.0892,101.995,0.762,Hip-Hop
54.0,0.00535,0.413,231368.0,0.885,1.97e-06,0.166,-7.695,0.0777,113.807,0.211,Alternative
77.0,0.1669999999999999,0.491,189187.0,0.867,0.0,0.4579999999999999,-2.313,0.103,167.965,0.602,Rock
61.0,5.870000000000001e-05,0.248,311200.0,0.988,0.84,0.3229999999999999,-3.74,0.144,120.40649672489091,0.149,Rock
50.0,0.614,0.7490000000000001,-1.0,0.246,0.000138,0.0967,-12.847,0.0383,132.153,0.308,Rock
72.0,0.605,0.669,231173.0,0.389,0.16,0.0905,-11.547,0.0306,130.015,0.649,Rock
56.0,0.0407,0.569,178555.0,0.625,0.0113,0.536,-7.428999999999999,0.0273,120.40649672489091,0.502,Rock
54.0,0.000314,0.503,177240.0,0.741,0.574,0.44,-5.672000000000001,0.0357,120.998,0.544,Rock
37.0,0.0383,0.594,209877.0,0.735,0.0,0.13,-5.408,0.0518,121.947,0.752,Country
56.0,0.654,0.529,-1.0,0.3429999999999999,5.97e-05,0.121,-16.192,0.044,153.466,0.6609999999999999,Rock
52.0,0.6940000000000001,0.7709999999999999,252653.0,0.4579999999999999,0.000137,0.0784,-7.652,0.0327,109.089,0.7070000000000001,Jazz
62.0,0.472,0.757,200865.0,0.614,0.0,0.161,-6.827999999999999,0.126,90.523,0.616,Alternative
61.0,0.7959999999999999,0.4589999999999999,268530.0,0.317,0.0,0.126,-6.856,0.0279,137.748,0.297,Rock
75.0,0.0626,0.36,264067.0,0.505,9.22e-05,0.172,-9.129,0.026,74.807,0.317,Rock
55.0,0.0152,0.63,212600.0,0.691,0.0,0.303,-4.334,0.0312,93.014,0.261,Rock
41.0,0.018,0.482,172520.0,0.8640000000000001,0.0,0.0743,-4.04,0.0948,185.736,0.7709999999999999,Alternative
67.0,0.3379999999999999,0.633,-1.0,0.5589999999999999,0.0,0.262,-5.135,0.313,114.983,0.473,Rock
54.0,0.267,0.467,303680.0,0.561,3.02e-06,0.132,-6.787000000000001,0.0262,81.303,0.493,Rock
27.0,0.0182,0.35,184773.0,0.6579999999999999,3.79e-06,0.073,-6.553,0.0568,156.295,0.593,Blues
60.0,0.00602,0.634,237027.0,0.845,5.29e-06,0.0598,-5.058,0.352,94.0,0.929,Rap
60.0,0.000761,0.512,241627.0,0.933,0.0,0.342,-4.759,0.0738,92.998,0.465,Rock
35.0,0.959,0.0667,226787.0,0.0338,0.885,0.09,-26.563,0.0474,120.40649672489091,0.0376,Classical
30.0,0.0145,0.519,234573.0,0.5760000000000001,0.392,0.201,-7.705,0.0289,139.981,0.1159999999999999,Electronic
79.0,0.0149,0.921,191252.0,0.467,0.0002379999999999,0.3339999999999999,-8.443,0.119,135.995,0.287,Rap
52.0,0.0911,0.433,254867.0,0.675,0.293,0.159,-6.702000000000001,0.0337,137.268,0.184,Alternative
57.0,6.68e-05,0.4479999999999999,242995.0,0.974,0.000391,0.119,-2.919,0.12,137.96,0.2239999999999999,Rock
55.0,0.00698,0.581,234013.0,0.5660000000000001,2.93e-06,0.0968,-8.169,0.0357,83.904,0.449,Rock
62.0,0.354,0.715,-1.0,0.775,0.0,0.144,-6.613,0.0433,106.013,0.8029999999999999,Rock
40.0,0.966,0.716,219173.0,0.4039999999999999,0.909,0.107,-13.79,0.0437,96.979,0.565,Electronic
67.0,0.299,0.575,204040.0,0.684,0.0,0.614,-6.007000000000001,0.325,172.155,0.926,Hip-Hop
50.0,0.981,0.228,441013.0,0.498,0.8640000000000001,0.7040000000000001,-20.596,0.0533,79.023,0.358,Classical
64.0,0.0001629999999999,0.408,196947.0,0.8170000000000001,0.03,0.4029999999999999,-4.59,0.0759,120.40649672489091,0.288,Rock
75.0,0.0364,0.4539999999999999,212689.0,0.66,0.0,0.181,-4.357,0.168,184.353,0.568,Rock
54.0,0.987,0.281,173400.0,0.369,0.964,0.2739999999999999,-16.022000000000002,0.036,76.155,0.211,Rock
21.0,0.732,0.231,-1.0,0.0406,0.0823,0.605,-29.209,0.0558,75.319,0.1639999999999999,Classical
34.0,0.5660000000000001,0.57,467760.0,0.291,0.0283,0.0453,-13.953,0.0425,106.247,0.423,Jazz
50.0,0.102,0.307,367160.0,0.407,0.0571,0.103,-8.25,0.0279999999999999,90.255,0.0433,Alternative
56.0,0.0601,0.5589999999999999,258693.0,0.3429999999999999,0.138,0.1,-13.072,0.0424,120.40649672489091,0.183,Rock
33.0,0.1369999999999999,0.472,220187.0,0.815,5.06e-05,0.261,-9.725,0.0478,131.547,0.593,Blues
50.0,0.6659999999999999,0.624,369947.0,0.511,0.204,0.0662,-10.746,0.0281,144.049,0.713,Rock
54.0,5.45e-05,0.483,250128.0,0.962,9.61e-06,0.273,-2.93,0.107,88.00299999999999,0.4589999999999999,Alternative
38.0,0.0133,0.5760000000000001,201347.0,0.8690000000000001,0.0,0.14,-4.624,0.0496,80.98,0.809,Country
50.0,0.366,0.542,-1.0,0.5660000000000001,5.14e-06,0.0979,-5.99,0.0561,153.47899999999998,0.408,Country
74.0,0.311,0.644,177000.0,0.501,0.0,0.106,-8.959,0.492,129.828,0.173,Rap
19.0,0.386,0.6659999999999999,252493.0,0.841,0.0,0.13,-5.509,0.0258,138.029,0.512,Anime
68.0,6.06e-05,0.451,194227.0,0.815,0.0,0.27,-5.55,0.0368,147.974,0.618,Rap
28.0,0.8590000000000001,0.574,185387.0,0.284,0.0,0.114,-9.087,0.0363,68.07,0.672,Blues
51.0,0.0236,0.47,145120.0,0.564,3.89e-06,0.103,-9.241,0.216,122.111,0.408,Rap
51.0,0.000488,0.488,187853.0,0.879,1.19e-06,0.14,-3.329,0.0393,86.986,0.557,Rock
59.0,0.045,0.624,199767.0,0.5479999999999999,0.0001699999999999,0.11,-6.658,0.0318,91.973,0.367,Rock
65.0,0.664,0.5820000000000001,215813.0,0.4429999999999999,0.0,0.0703,-7.816,0.0436,78.071,0.452,Alternative
67.0,0.0999,0.4029999999999999,240933.0,0.777,3.28e-06,0.124,-6.416,0.0354,76.329,0.149,Rock
20.0,0.000918,0.1669999999999999,-1.0,0.461,0.7929999999999999,0.113,-10.65,0.0331,87.03,0.103,Anime
65.0,0.431,0.5660000000000001,233467.0,0.7659999999999999,0.0,0.1009999999999999,-5.0360000000000005,0.0399,120.40649672489091,0.547,Rock
63.0,0.2689999999999999,0.45,297320.0,0.356,0.515,0.0944,-13.692,0.0337,179.937,0.0839,Rock
50.0,0.011,0.672,173933.0,0.5,0.012,0.287,-18.39,0.0445,105.357,0.962,Country
45.0,0.000999,0.3379999999999999,554840.0,0.812,0.000139,0.11,-4.816,0.0346,160.03,0.317,Alternative
36.0,0.865,0.124,179453.0,0.309,0.8,0.103,-15.882,0.0346,63.827,0.0796,Classical
56.0,0.0632,0.705,241947.0,0.75,0.0,0.146,-4.558,0.0522,77.817,0.392,Rap
51.0,0.214,0.606,197160.0,0.848,7.140000000000001e-05,0.111,-5.726,0.0361,132.004,0.49,Country
63.0,0.407,0.759,220893.0,0.779,0.061,0.159,-9.375,0.0347,128.211,0.918,Rock
48.0,0.161,0.481,234274.0,0.5710000000000001,0.00494,0.357,-8.582,0.0296,167.634,0.634,Rock
52.0,0.000347,0.39,272074.0,0.828,0.144,0.128,-5.452999999999999,0.0284,81.861,0.5539999999999999,Rock
59.0,0.507,0.581,116160.0,0.821,0.0,0.108,-4.387,0.0318,136.145,0.968,Rock
69.0,0.00468,0.499,134200.0,0.873,0.0,0.165,-3.902,0.0386,142.726,0.8640000000000001,Rock
37.0,0.988,0.6679999999999999,205640.0,0.243,0.0296,0.108,-11.664,0.0541,74.258,0.6679999999999999,Jazz
66.0,0.2189999999999999,0.701,144333.0,0.261,0.0,0.0821,-19.846,0.0938,97.042,0.89,Alternative
47.0,0.176,0.809,149013.0,0.701,0.0,0.184,-12.484000000000002,0.0574,105.696,0.563,Blues
50.0,0.0749,0.7909999999999999,308373.0,0.535,1.96e-06,0.156,-13.261,0.0355,127.488,0.963,Blues
66.0,0.188,0.69,190280.0,0.7979999999999999,0.0,0.111,-3.347,0.039,92.967,0.645,Rock
64.0,0.6940000000000001,0.61,217400.0,0.59,2.32e-06,0.15,-7.325,0.0362,137.838,0.352,Rock
59.0,0.7040000000000001,0.178,-1.0,0.981,7.45e-05,0.8540000000000001,-1.743,0.162,88.21,0.369,Alternative
61.0,0.0534,0.462,-1.0,0.628,0.00025,0.12,-5.659,0.0274,140.049,0.0981,Rock
64.0,4.82e-06,0.55,252533.0,0.765,0.873,0.132,-8.684,0.0287,120.40649672489091,0.417,Rock
56.0,0.0236,0.705,273810.0,0.584,0.0,0.176,-6.397,0.396,71.666,0.35,Rap
55.0,0.131,0.5670000000000001,290827.0,0.569,0.011,0.0714,-11.963,0.0335,109.293,0.75,Rock
50.0,0.0722,0.557,183787.0,0.901,0.00311,0.14,-6.311,0.038,93.98,0.357,Rock
66.0,0.106,0.66,200227.0,0.799,0.0,0.154,-4.644,0.0995,125.966,0.475,Rock
50.0,0.0133,0.444,247373.0,0.609,0.0,0.0636,-11.19,0.0366,124.005,0.78,Rock
60.0,0.7190000000000001,0.346,188184.0,0.637,2.03e-05,0.263,-4.919,0.0403,186.836,0.297,Rock
62.0,0.00963,0.639,246173.0,0.903,7.06e-05,0.174,-5.013,0.0371,135.938,0.96,Rock
68.0,0.00265,0.5529999999999999,173320.0,0.917,0.0099099999999999,0.07,-8.806000000000001,0.0906,101.798,0.7809999999999999,Rock
58.0,0.0019199999999999,0.49,205040.0,0.6990000000000001,6.45e-06,0.111,-5.55,0.0289,85.955,0.364,Rock
66.0,0.00941,0.5529999999999999,208280.0,0.8370000000000001,0.0,0.372,-5.608,0.0452,140.495,0.432,Rock
31.0,0.901,0.299,-1.0,0.182,0.939,0.429,-17.152,0.039,136.472,0.127,Classical
47.0,0.0792,0.73,263533.0,0.5429999999999999,0.5589999999999999,0.11,-8.418,0.0638,166.024,0.7959999999999999,Jazz
74.0,0.176,0.7140000000000001,222227.0,0.735,0.0006219999999999,0.115,-7.125,0.0306,123.57,0.68,Rock
52.0,0.0070599999999999,0.5720000000000001,215080.0,0.868,0.0,0.121,-4.833,0.047,118.011,0.248,Rock
33.0,0.99,0.3929999999999999,-1.0,0.1119999999999999,0.924,0.123,-24.031,0.0348,139.968,0.487,Classical
53.0,0.000289,0.44,221459.0,0.74,0.000543,0.13,-6.422000000000001,0.0376,162.095,0.337,Rock
62.0,0.0409999999999999,0.5760000000000001,266040.0,0.659,0.0,0.0587,-5.617000000000001,0.0383,94.853,0.7170000000000001,Rock
52.0,0.0271,0.691,222000.0,0.754,0.0719,0.8809999999999999,-8.136000000000001,0.0372,144.085,0.924,Rock
56.0,0.245,0.8759999999999999,127335.0,0.807,0.0,0.125,-4.466,0.18,135.754,0.691,Hip-Hop
50.0,0.127,0.4579999999999999,202307.0,0.805,0.0,0.664,-5.465,0.16,143.755,0.282,Hip-Hop
68.0,0.12,0.665,169000.0,0.782,4.19e-06,0.125,-8.437999999999999,0.0307,137.453,0.731,Rock
57.0,0.968,0.573,115827.0,0.235,0.0198,0.105,-16.982,0.0426,79.578,0.8340000000000001,Rock
67.0,0.344,0.489,176147.0,0.637,0.0,0.176,-5.013999999999999,0.0402,170.157,0.345,Rock
47.0,0.0974,0.498,215240.0,0.88,0.0,0.341,-5.098,0.0379,76.007,0.764,Country
44.0,0.000848,0.726,-1.0,0.892,0.000144,0.831,-2.278,0.0557,120.1,0.3339999999999999,Electronic
60.0,1.3699999999999998e-05,0.511,252400.0,0.952,0.00201,0.135,-4.243,0.0754,147.999,0.557,Rock
47.0,0.00382,0.583,224720.0,0.921,0.4589999999999999,0.226,-8.38,0.0697,125.98,0.222,Rock
45.0,0.784,0.56,214945.0,0.204,0.0,0.109,-15.395,0.0448,120.138,0.282,Alternative
38.0,0.3279999999999999,0.444,337017.0,0.54,0.0127,0.08,-11.003,0.216,120.40649672489091,0.287,Jazz
45.0,0.6629999999999999,0.665,297991.0,0.634,9.77e-05,0.127,-7.811,0.21,93.05,0.43,Jazz
13.0,0.0588,0.523,229720.0,0.843,0.000559,0.132,-3.988,0.0328,120.40649672489091,0.494,Anime
62.0,0.0711,0.753,193093.0,0.594,0.0,0.391,-9.486,0.0816,112.568,0.562,Rap
33.0,0.125,0.726,334173.0,0.497,0.89,0.104,-10.742,0.0433,125.004,0.4589999999999999,Electronic
39.0,0.3779999999999999,0.927,195200.0,0.418,2.43e-06,0.1169999999999999,-5.181,0.0454,101.032,0.921,Jazz
33.0,0.8290000000000001,0.218,372187.0,0.244,0.93,0.129,-16.472,0.0404,83.73899999999999,0.06,Classical
58.0,0.0208,0.8079999999999999,221027.0,0.726,0.276,0.129,-8.435,0.252,96.12,0.616,Alternative
49.0,0.0121,0.3,181333.0,0.965,0.000742,0.687,-6.724,0.0429,178.963,0.7929999999999999,Country
34.0,0.428,0.512,643545.0,0.64,0.00447,0.693,-12.263,0.0761,159.814,0.411,Jazz
68.0,6.57e-05,0.532,-1.0,0.889,0.0070599999999999,0.0943,-5.474,0.0543,93.994,0.508,Rock
39.0,0.963,0.474,498840.0,0.0431,0.935,0.11,-25.246,0.0396,129.786,0.145,Jazz
57.0,0.00228,0.539,257080.0,0.7859999999999999,1.7899999999999998e-05,0.121,-4.884,0.0269,88.969,0.503,Country
56.0,0.375,0.677,255040.0,0.4029999999999999,0.000269,0.0594,-9.457,0.0291,120.40649672489091,0.568,Rock
56.0,0.252,0.873,181360.0,0.872,0.0,0.335,-0.883,0.17,97.978,0.6829999999999999,Hip-Hop
33.0,0.00166,0.495,-1.0,0.534,0.000117,0.0889,-7.347,0.0253,92.997,0.182,Country
68.0,0.083,0.503,-1.0,0.8240000000000001,0.0,0.21,-4.039,0.0524,161.981,0.4479999999999999,Rock
35.0,0.0497,0.669,190119.0,0.7929999999999999,4.86e-05,0.142,-6.898,0.153,127.994,0.439,Electronic
61.0,0.426,0.7020000000000001,236973.0,0.901,0.00153,0.0368,-4.45,0.0264,97.862,0.919,Rock
55.0,0.152,0.555,-1.0,0.726,0.000178,0.148,-8.939,0.0368,107.719,0.505,Rock
54.0,0.149,0.738,257640.0,0.879,0.0,0.102,-4.444,0.245,90.338,0.893,Rap
28.0,0.121,0.365,333867.0,0.6759999999999999,0.701,0.478,-8.7,0.1119999999999999,149.22,0.599,Blues
53.0,0.0266,0.7759999999999999,144493.0,0.897,0.0,0.1689999999999999,-3.96,0.142,100.14,0.499,Rap
51.0,0.308,0.4479999999999999,198400.0,0.627,0.0,0.159,-5.657,0.047,149.756,0.37,Electronic
50.0,0.0028699999999999,0.517,260094.0,0.561,0.0,0.556,-5.364,0.0351,139.959,0.149,Alternative
60.0,0.0688,0.626,-1.0,0.527,0.000214,0.372,-9.371,0.109,151.657,0.2269999999999999,Alternative
60.0,0.5820000000000001,0.421,187134.0,0.407,0.775,0.1169999999999999,-10.732,0.0777,80.748,0.238,Alternative
62.0,0.0244,0.564,168094.0,0.6679999999999999,1.15e-05,0.168,-6.577999999999999,0.0442,79.99,0.32,Rock
64.0,0.664,0.4029999999999999,212640.0,0.45,7.57e-06,0.0946,-6.314,0.0297,147.694,0.1159999999999999,Rock
42.0,0.903,0.449,136493.0,0.174,0.0,0.124,-12.56,0.0292,120.40649672489091,0.288,Country
55.0,0.0134,0.655,217067.0,0.626,0.0,0.349,-7.155,0.045,134.028,0.498,Alternative
77.0,0.3229999999999999,0.606,182493.0,0.652,0.0,0.201,-6.982,0.0281,97.155,0.476,Rock
41.0,0.937,0.358,255400.0,0.225,1.34e-06,0.0867,-8.217,0.0347,120.40649672489091,0.487,Jazz
58.0,0.318,0.492,356947.0,0.928,0.107,0.0873,-2.261,0.0495,127.995,0.312,Rock
59.0,0.0312,0.473,312280.0,0.691,0.00404,0.147,-7.984,0.0248,120.40649672489091,0.421,Rock
53.0,0.775,0.435,-1.0,0.384,0.92,0.119,-14.024,0.0289,159.092,0.171,Rock
64.0,0.0879,0.428,228147.0,0.429,0.00041,0.168,-6.06,0.049,127.173,0.182,Rock
59.0,0.0193,0.691,305680.0,0.96,0.0,0.0626,-1.616,0.198,157.02,0.645,Rap
62.0,0.00273,0.449,210707.0,0.971,0.0,0.141,-3.66,0.0476,144.031,0.414,Rap
2.0,0.498,0.539,55101.0,0.4529999999999999,0.875,0.106,-21.199,0.0684,82.184,0.764,Jazz
67.0,0.0662,0.816,307640.0,0.813,2.77e-06,0.602,-7.797999999999999,0.0664,127.979,0.436,Rap
55.0,0.245,0.667,273693.0,0.647,0.000297,0.0633,-7.787000000000001,0.0487,143.995,0.3,Rock
48.0,5.29e-06,0.368,202467.0,0.939,0.898,0.0819999999999999,-3.65,0.0382,84.08,0.615,Alternative
63.0,5.91e-06,0.382,298253.0,0.867,0.581,0.196,-7.426,0.0399,87.309,0.4529999999999999,Rock
57.0,0.0218,0.456,257960.0,0.508,0.0,0.237,-14.339,0.0402,120.40649672489091,0.5529999999999999,Rock
50.0,0.0571,0.6809999999999999,-1.0,0.747,2.12e-06,0.171,-5.731,0.0329,106.977,0.282,Country
56.0,0.0434,0.8,139279.0,0.672,0.0,0.141,-7.925,0.32,76.023,0.871,Rap
68.0,0.514,0.4579999999999999,342493.0,0.486,0.0,0.574,-8.147,0.0258,72.484,0.363,Rock
46.0,0.866,0.47,320520.0,0.22,1.07e-06,0.113,-11.727,0.043,156.109,0.349,Alternative
40.0,0.7020000000000001,0.674,246693.0,0.528,1.63e-05,0.0799,-6.939,0.045,88.105,0.955,Jazz
42.0,0.6659999999999999,0.6559999999999999,187053.0,0.7070000000000001,0.0,0.17,-3.841,0.0293,126.057,0.473,Country
63.0,0.763,0.784,200147.0,0.4589999999999999,1.28e-06,0.0684,-10.446,0.0304,106.957,0.931,Rock
52.0,0.108,0.397,224027.0,0.507,0.118,0.109,-11.765999999999998,0.0358,117.971,0.3429999999999999,Rock
46.0,0.0007599999999999,0.505,223373.0,0.755,0.0725,0.348,-7.568,0.0315,157.993,0.532,Electronic
21.0,0.933,0.16,512173.0,0.0744,0.7609999999999999,0.0785,-22.592,0.0408,120.40649672489091,0.0761,Classical
50.0,0.0506,0.502,211147.0,0.78,0.000518,0.0897,-5.271,0.0339,78.99,0.3829999999999999,Country
51.0,0.491,0.617,141091.0,0.6559999999999999,7.84e-06,0.0796,-8.023,0.304,84.712,0.475,Rock
49.0,0.0533,0.486,-1.0,0.995,0.000298,0.674,-3.611,0.0636,117.26,0.142,Hip-Hop
58.0,0.0196,0.439,246827.0,0.908,0.0054,0.1369999999999999,-4.08,0.0649,120.40649672489091,0.351,Rock
62.0,0.985,0.657,86944.0,0.431,0.0,0.149,-11.147,0.541,83.509,0.935,Hip-Hop
58.0,0.88,0.309,241013.0,0.179,0.000346,0.1169999999999999,-17.077,0.0337,121.498,0.1669999999999999,Rock
64.0,0.303,0.3989999999999999,445187.0,0.467,0.0186,0.124,-11.763,0.0284,120.40649672489091,0.525,Rock
66.0,0.0304,0.579,231840.0,0.727,1.99e-05,0.172,-4.872,0.0332,170.593,0.885,Rock
49.0,0.0946,0.419,281000.0,0.748,0.000174,0.0916,-8.142000000000001,0.0521,85.02,0.417,Rock
56.0,0.153,0.731,-1.0,0.488,4.44e-06,0.0634,-7.256,0.0538,93.981,0.465,Hip-Hop
69.0,0.299,0.726,211212.0,0.665,0.0,0.179,-5.611000000000001,0.0722,104.239,0.807,Hip-Hop
44.0,0.263,0.841,294040.0,0.835,0.0,0.108,-6.191,0.308,133.024,0.7020000000000001,Hip-Hop
40.0,0.109,0.797,284067.0,0.555,0.0001899999999999,0.0648,-12.692,0.0385,114.746,0.8809999999999999,Jazz
32.0,0.00058,0.664,-1.0,0.83,0.113,0.3389999999999999,-5.021,0.0463,94.812,0.906,Electronic
62.0,0.0208,0.575,249813.0,0.478,1.11e-05,0.144,-5.517,0.0314,125.968,0.297,Rock
72.0,0.411,0.6729999999999999,215067.0,0.395,0.00546,0.122,-8.639,0.123,170.074,0.1369999999999999,Rap
53.0,0.0157,0.6629999999999999,212613.0,0.777,0.00829,0.0755,-5.496,0.0375,143.003,0.94,Rock
38.0,0.00483,0.638,256440.0,0.427,2.48e-06,0.146,-12.994000000000002,0.0756,169.831,0.5429999999999999,Country
57.0,0.00018,0.4479999999999999,203307.0,0.927,0.0067599999999999,0.0822,-3.244,0.061,174.079,0.687,Rock
31.0,1.14e-05,0.294,253947.0,0.921,8.04e-05,0.0802,-4.165,0.0807,184.78,0.241,Classical
43.0,0.163,0.81,350467.0,0.59,0.06,0.0961,-7.421,0.047,120.017,0.662,Jazz
24.0,0.11,0.626,368400.0,0.994,0.0415,0.304,-2.849,0.0802,129.993,0.475,Anime
57.0,0.298,0.407,307263.0,0.411,0.935,0.0956,-11.733,0.0347,100.01,0.0723,Rock
44.0,0.0462,0.6759999999999999,195053.0,0.7879999999999999,0.0,0.173,-5.757000000000001,0.0994,120.40649672489091,0.384,Country
56.0,0.0238,0.655,313533.0,0.6940000000000001,0.0,0.0344,-5.184,0.0326,96.458,0.431,Rock
48.0,0.174,0.843,305219.0,0.6679999999999999,6.659999999999999e-05,0.0963,-7.236000000000001,0.0371,125.028,0.3779999999999999,Country
50.0,0.188,0.7659999999999999,261176.0,0.526,0.0,0.0744,-6.228,0.233,136.105,0.568,Rap
65.0,0.114,0.491,-1.0,0.482,2.78e-06,0.626,-6.564,0.0281,112.704,0.407,Rock
