manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
Alfa Romeo,156,mechanical,silver,360000,2000,diesel,False,diesel,2.4,sedan,False,owned,front,2300.0,False,Минская обл.,12,26,False,True,True,False,False,False,False,True,True,True,34
Alfa Romeo,166,mechanical,blue,310000,2000,gas,True,gasoline,2.0,sedan,False,owned,front,3000.0,True,Минская обл.,6,36,False,True,False,False,False,True,True,True,True,True,146
Alfa Romeo,156,mechanical,black,250,1998,gasoline,False,gasoline,1.6,sedan,False,emergency,front,600.0,True,Брестская обл.,1,1,False,True,False,False,True,False,False,False,False,True,1
Alfa Romeo,156,mechanical,green,450000,2000,diesel,False,diesel,2.4,universal,False,owned,front,3500.0,True,Минская обл.,16,16,False,True,False,False,True,False,False,False,False,True,31
Alfa Romeo,146,mechanical,red,452000,1995,diesel,False,diesel,1.9,hatchback,False,owned,front,1250.0,False,Минская обл.,10,10,False,False,False,False,False,False,False,False,False,True,43
Alfa Romeo,146,mechanical,red,250000,1997,gasoline,False,gasoline,1.4,hatchback,False,owned,front,1500.0,True,Гомельская обл.,12,36,True,False,False,False,False,False,False,False,False,False,54
Alfa Romeo,166,mechanical,black,350000,1999,diesel,False,diesel,2.4,sedan,False,owned,front,2200.0,True,Минская обл.,5,3,False,True,True,False,False,True,False,False,True,True,5
Alfa Romeo,146,mechanical,red,311000,1997,gasoline,False,gasoline,1.4,hatchback,False,owned,front,900.0,True,Брестская обл.,7,42,False,True,False,False,False,False,False,False,False,False,78
Alfa Romeo,156,mechanical,silver,255000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,1300.0,True,Минская обл.,10,85,False,True,False,False,True,True,False,False,False,True,147
Alfa Romeo,166,mechanical,silver,300000,2000,diesel,False,diesel,2.4,sedan,False,owned,front,2300.0,True,Минская обл.,1,2,False,True,False,False,False,False,False,False,False,True,7
Alfa Romeo,GT,mechanical,other,247000,2005,gasoline,False,gasoline,2.0,,False,owned,front,6200.0,True,Минская обл.,26,35,False,True,True,True,True,False,True,True,True,True,87
Alfa Romeo,33,mechanical,red,218000,1993,gasoline,False,gasoline,1.4,hatchback,False,owned,front,1000.0,True,Минская обл.,13,9,False,False,False,False,False,False,False,False,False,True,14
Alfa Romeo,156,mechanical,other,297000,2003,gasoline,False,gasoline,2.0,universal,False,owned,front,3450.0,False,Могилевская обл.,14,38,False,True,False,False,False,False,False,False,True,True,111
Alfa Romeo,164,mechanical,blue,12354,1993,diesel,False,diesel,2.5,sedan,False,owned,front,550.0,True,Гомельская обл.,7,109,False,False,False,False,False,False,False,False,False,True,484
Alfa Romeo,156,mechanical,silver,266366,1999,gasoline,False,gasoline,1.6,sedan,False,owned,front,1900.0,True,Минская обл.,6,2,False,False,False,False,False,False,False,True,False,True,3
Alfa Romeo,156,mechanical,black,320000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,2200.0,False,Минская обл.,5,18,False,True,False,False,True,False,False,False,False,True,36
Alfa Romeo,Spider,automatic,black,57000,2008,gasoline,False,gasoline,3.2,,False,owned,all,19000.0,False,Минская обл.,12,3,False,True,True,True,True,True,False,True,True,True,15
Alfa Romeo,147,mechanical,blue,196000,2008,gasoline,False,gasoline,1.6,hatchback,False,owned,front,4590.0,False,Минская обл.,16,20,False,True,False,True,True,True,False,False,True,False,64
Alfa Romeo,156,mechanical,silver,222222,2001,gasoline,False,gasoline,2.0,sedan,False,owned,front,2100.0,True,Минская обл.,7,2,True,False,False,False,False,False,False,False,False,False,4
Alfa Romeo,156,mechanical,silver,222222,2001,gasoline,False,gasoline,2.0,sedan,False,emergency,front,900.0,True,Минская обл.,5,5,True,False,False,False,False,False,False,False,False,False,7
Alfa Romeo,166,mechanical,green,300000,2004,diesel,False,diesel,2.4,sedan,False,owned,front,4850.0,True,Минская обл.,1,9,False,True,True,False,False,False,False,False,True,True,13
Alfa Romeo,164,mechanical,green,123214,1989,diesel,False,diesel,2.5,sedan,False,owned,front,700.0,False,Минская обл.,10,22,False,False,False,False,False,False,False,False,False,True,33
Alfa Romeo,156,mechanical,black,310008,2002,diesel,False,diesel,1.9,sedan,False,owned,front,3600.0,False,Минская обл.,5,1,False,True,False,False,True,False,False,False,False,True,1
Alfa Romeo,159,mechanical,brown,250000,2007,gasoline,False,gasoline,2.2,universal,False,owned,front,6250.0,False,Минская обл.,19,2,False,False,False,True,True,False,False,False,True,True,3
Alfa Romeo,145,mechanical,blue,245000,1996,diesel,False,diesel,1.9,hatchback,False,owned,front,700.0,True,Брестская обл.,7,2,False,False,False,False,False,False,False,False,False,True,5
Alfa Romeo,156,mechanical,silver,350000,2000,diesel,False,diesel,2.4,sedan,False,owned,front,1800.0,True,Брестская обл.,11,24,False,True,False,False,True,False,False,False,False,True,30
Alfa Romeo,156,mechanical,silver,320000,1999,gasoline,False,gasoline,1.8,sedan,False,owned,front,2500.0,True,Витебская обл.,8,6,True,False,False,False,False,False,False,False,False,False,12
Alfa Romeo,156,mechanical,silver,260000,2000,diesel,False,diesel,1.9,sedan,False,owned,front,3000.0,True,Витебская обл.,10,1,False,False,True,False,False,False,False,False,False,True,2
Alfa Romeo,166,mechanical,blue,350000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,3150.0,True,Брестская обл.,6,13,False,True,True,False,False,True,False,False,True,True,22
Alfa Romeo,156,mechanical,silver,285000,2000,gasoline,False,gasoline,2.5,sedan,False,owned,front,1541.31,False,Минская обл.,8,19,False,False,False,False,True,False,False,False,False,True,196
Alfa Romeo,156,mechanical,silver,300000,2000,gasoline,False,gasoline,2.5,sedan,False,emergency,front,980.0,True,Гомельская обл.,6,8,False,True,True,False,True,False,False,False,False,True,17
Alfa Romeo,166,mechanical,silver,380000,2002,diesel,False,diesel,2.4,sedan,False,owned,front,1700.0,True,Минская обл.,10,23,False,False,False,False,True,True,False,False,True,True,112
Alfa Romeo,146,mechanical,silver,300000,1996,gasoline,False,gasoline,1.6,sedan,False,owned,front,1300.0,False,Минская обл.,7,1,False,False,True,False,False,False,False,True,False,True,2
Alfa Romeo,145,mechanical,silver,254300,1997,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1000.0,False,Минская обл.,18,34,True,False,False,False,False,False,False,False,False,False,176
Alfa Romeo,156,mechanical,grey,350000,1999,diesel,False,diesel,1.9,sedan,False,owned,front,2500.0,True,Витебская обл.,5,13,False,False,False,False,True,True,False,False,False,True,64
Alfa Romeo,156,mechanical,other,390000,2001,diesel,False,diesel,1.9,universal,False,owned,front,2100.0,False,Витебская обл.,14,5,False,True,False,False,True,False,False,False,False,True,10
Alfa Romeo,156,mechanical,other,300000,1997,gasoline,False,gasoline,1.8,hatchback,False,owned,front,2800.0,True,Гомельская обл.,2,16,False,True,True,False,False,False,False,False,False,True,56
Alfa Romeo,156,mechanical,blue,230000,1999,gasoline,False,gasoline,1.6,sedan,False,owned,front,1400.0,False,Минская обл.,5,15,False,True,False,False,False,False,False,False,False,True,43
Alfa Romeo,166,mechanical,grey,165000,2000,gas,True,gasoline,2.0,sedan,False,owned,front,3000.0,True,Витебская обл.,9,41,False,True,False,False,True,False,True,True,True,True,242
Alfa Romeo,155,mechanical,black,250000,1997,gasoline,False,gasoline,1.8,sedan,False,owned,front,250.0,False,Минская обл.,1,1,True,False,False,False,False,False,False,False,False,False,3
Alfa Romeo,145,mechanical,black,340000,1996,gasoline,False,gasoline,1.6,hatchback,False,owned,front,853.65,False,Гомельская обл.,3,1,False,False,False,False,False,False,False,False,False,True,3
Alfa Romeo,146,mechanical,red,200000,1998,gasoline,False,gasoline,1.4,hatchback,False,owned,front,1000.0,False,Гомельская обл.,18,7,False,False,False,False,False,False,False,False,False,True,130
Alfa Romeo,146,mechanical,red,345000,1996,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2100.0,True,Минская обл.,4,19,False,False,True,True,False,False,False,False,False,True,60
Alfa Romeo,145,mechanical,red,350000,1997,gasoline,False,gasoline,1.8,hatchback,False,owned,front,1000.0,False,Минская обл.,16,10,True,False,False,False,False,False,False,False,False,False,206
Alfa Romeo,147,mechanical,green,236000,2002,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2400.0,False,Минская обл.,8,7,False,True,False,False,False,False,False,False,True,True,91
Alfa Romeo,146,mechanical,black,172000,1998,gasoline,False,gasoline,1.6,sedan,False,owned,front,850.0,False,Витебская обл.,21,8,False,True,False,False,True,False,False,False,False,False,24
Alfa Romeo,156,mechanical,other,350000,1998,gasoline,False,gasoline,2.0,sedan,False,owned,front,3000.0,True,Минская обл.,8,28,False,False,True,False,False,False,False,False,True,True,63
Alfa Romeo,166,mechanical,blue,330000,1999,diesel,False,diesel,2.4,sedan,False,owned,front,4300.0,True,Могилевская обл.,8,217,False,True,False,False,True,True,True,False,True,True,709
Alfa Romeo,159,automatic,black,221000,2007,gasoline,False,gasoline,2.2,sedan,False,owned,front,8999.0,True,Минская обл.,4,23,False,True,True,True,True,True,False,True,True,True,77
Alfa Romeo,156,mechanical,green,312000,1997,gasoline,False,gasoline,1.8,sedan,False,owned,front,2000.0,False,Минская обл.,8,59,False,False,False,False,False,False,False,False,False,True,136
Alfa Romeo,156,mechanical,red,300000,1997,gasoline,False,gasoline,1.6,sedan,False,owned,front,1650.0,True,Гомельская обл.,4,28,False,False,False,False,True,False,False,False,False,True,161
Alfa Romeo,156,mechanical,red,265000,2003,gasoline,False,gasoline,2.5,sedan,False,owned,front,3300.0,False,Могилевская обл.,9,1,False,True,False,False,False,True,False,False,False,True,4
Alfa Romeo,147,mechanical,black,183000,2008,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5850.0,False,Минская обл.,17,2,False,True,False,False,False,False,False,False,False,True,6
Alfa Romeo,156,mechanical,black,325000,1998,diesel,False,diesel,1.9,sedan,False,owned,front,1950.0,False,Брестская обл.,13,9,False,False,False,False,False,False,False,False,False,True,84
Alfa Romeo,156,mechanical,silver,300000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1150.0,True,Минская обл.,10,8,False,True,True,False,True,False,False,False,False,True,16
Alfa Romeo,156,mechanical,silver,350000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1150.0,True,Минская обл.,8,10,False,True,True,False,True,False,False,True,True,True,32
Alfa Romeo,159,mechanical,silver,176000,2006,gasoline,False,gasoline,1.9,universal,False,owned,front,8000.0,False,Минская обл.,8,9,False,True,True,False,True,True,False,True,True,True,32
Alfa Romeo,GT,mechanical,red,211772,2004,gasoline,False,gasoline,2.0,,False,owned,front,7760.0,True,Минская обл.,19,15,False,True,False,False,False,False,False,False,True,True,28
Alfa Romeo,156,mechanical,black,260000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,3500.0,False,Минская обл.,33,37,False,True,True,True,False,False,False,False,False,True,86
Alfa Romeo,156,mechanical,other,230000,1997,gasoline,False,gasoline,1.8,sedan,False,owned,front,1400.0,True,Витебская обл.,4,1,False,False,False,False,False,False,False,True,False,False,5
Alfa Romeo,156,mechanical,blue,360000,2000,diesel,False,diesel,2.4,sedan,False,owned,front,2800.0,False,Витебская обл.,1,6,False,False,True,False,False,False,False,False,False,True,23
Alfa Romeo,159,automatic,brown,188000,2007,gasoline,False,gasoline,3.2,sedan,False,owned,all,7650.0,False,Минская обл.,11,2,False,True,True,True,True,True,False,True,True,True,36
Alfa Romeo,156,mechanical,green,250000,1998,gasoline,False,gasoline,1.8,sedan,False,emergency,front,1000.0,True,Минская обл.,7,1,False,False,False,False,False,False,False,False,True,False,5
Alfa Romeo,156,mechanical,black,70000,2002,diesel,False,diesel,1.9,universal,False,owned,front,3500.0,False,Минская обл.,19,9,False,True,False,False,True,False,False,False,False,True,73
Alfa Romeo,166,mechanical,blue,300000,1999,diesel,False,diesel,2.4,sedan,False,owned,front,3200.0,True,Могилевская обл.,5,180,False,True,False,False,True,True,True,False,True,True,677
Alfa Romeo,156,mechanical,grey,324600,2002,diesel,False,diesel,1.9,sedan,False,owned,front,4200.0,False,Могилевская обл.,6,1,False,False,True,False,False,False,False,False,True,True,5
Alfa Romeo,166,mechanical,red,337000,1999,gasoline,False,gasoline,2.5,sedan,False,owned,front,3600.0,True,Минская обл.,20,32,False,True,True,False,True,True,False,False,False,True,84
Alfa Romeo,166,mechanical,grey,256000,1999,gasoline,False,gasoline,2.5,sedan,False,owned,front,3900.0,True,Минская обл.,7,25,False,True,True,True,True,True,True,True,True,True,91
Alfa Romeo,166,mechanical,blue,300000,1999,gasoline,False,gasoline,3.0,sedan,False,owned,front,1850.0,False,Минская обл.,25,14,False,True,True,False,False,True,True,True,True,True,117
Alfa Romeo,166,mechanical,brown,390000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,2050.0,True,Гродненская обл.,7,6,True,False,False,False,False,False,False,False,False,False,81
Alfa Romeo,146,mechanical,red,309000,1997,gasoline,False,gasoline,1.4,hatchback,False,owned,front,2000.0,True,Минская обл.,9,28,False,True,False,False,False,False,False,False,False,False,59
Alfa Romeo,156,mechanical,silver,320000,1996,gasoline,False,gasoline,1.8,sedan,False,owned,front,1300.0,False,Брестская обл.,5,6,False,False,True,False,False,False,False,False,False,True,18
Alfa Romeo,156,mechanical,silver,291025,1997,gasoline,False,gasoline,2.0,sedan,False,owned,front,1800.0,False,Могилевская обл.,14,47,False,True,False,False,False,False,False,False,True,True,95
Alfa Romeo,GTV,mechanical,black,197000,1997,gasoline,False,gasoline,2.0,,False,owned,front,3400.0,True,Витебская обл.,13,5,False,True,False,False,True,False,False,False,False,True,22
Alfa Romeo,75,mechanical,other,185000,1993,diesel,False,diesel,2.0,sedan,False,owned,rear,1650.0,True,Гомельская обл.,2,12,True,False,False,False,False,False,False,False,False,False,87
Alfa Romeo,156,mechanical,black,306000,1997,gasoline,False,gasoline,2.0,sedan,False,owned,front,2650.0,True,Минская обл.,10,16,False,True,False,False,False,False,False,False,False,True,74
Alfa Romeo,146,mechanical,red,147000,1995,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1500.0,True,Минская обл.,15,79,False,True,False,False,False,False,False,False,False,True,278
Alfa Romeo,156,mechanical,black,360000,2001,diesel,False,diesel,1.9,universal,False,owned,front,2700.0,True,Минская обл.,11,15,True,False,False,False,False,False,False,False,False,False,76
Alfa Romeo,156,mechanical,red,335000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1700.0,False,Минская обл.,19,22,True,False,False,False,False,False,False,False,False,False,71
Alfa Romeo,164,mechanical,black,220000,1996,gasoline,False,gasoline,2.0,sedan,False,owned,front,1350.0,False,Минская обл.,5,7,False,True,False,False,True,False,False,False,False,False,118
Alfa Romeo,156,mechanical,green,222000,1998,gasoline,False,gasoline,2.5,sedan,False,owned,front,1802.14,True,Минская обл.,1,2,True,False,False,False,False,False,False,False,False,False,9
Alfa Romeo,155,mechanical,other,234567,1995,gasoline,False,gasoline,2.0,sedan,False,owned,front,300.0,False,Минская обл.,6,7,False,False,False,False,False,False,False,False,False,True,21
Alfa Romeo,156,automatic,silver,298000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,2000.0,False,Гомельская обл.,3,17,False,True,False,False,True,True,False,False,True,True,45
Alfa Romeo,156,mechanical,grey,320000,2000,diesel,False,diesel,2.4,universal,False,owned,front,2500.0,False,Минская обл.,3,19,True,False,False,False,False,False,False,False,False,False,122
Alfa Romeo,156,mechanical,black,380000,1998,gasoline,False,gasoline,2.0,sedan,False,owned,front,1100.0,True,Минская обл.,4,6,False,False,False,False,False,True,False,False,False,True,86
Alfa Romeo,166,mechanical,silver,280000,2001,gasoline,False,gasoline,2.0,sedan,False,owned,front,2600.0,True,Витебская обл.,8,1,False,False,False,False,False,False,False,True,False,True,8
Alfa Romeo,156,automatic,other,200000,2000,gasoline,False,gasoline,2.0,sedan,False,owned,front,2000.0,True,Минская обл.,9,21,False,True,False,False,True,False,False,False,False,True,85
Alfa Romeo,146,mechanical,red,300000,1995,gasoline,False,gasoline,1.7,hatchback,False,owned,front,1300.0,True,Минская обл.,3,1,True,False,False,False,False,False,False,False,False,False,11
Alfa Romeo,145,mechanical,red,284000,2000,gasoline,False,gasoline,1.4,hatchback,False,owned,front,1700.0,False,Минская обл.,19,6,False,True,False,False,True,False,False,False,True,True,27
Alfa Romeo,147,mechanical,silver,243677,2004,diesel,False,diesel,1.9,hatchback,False,owned,front,4500.0,False,Минская обл.,5,22,False,True,True,False,True,True,False,False,True,True,59
Alfa Romeo,166,mechanical,grey,260000,2000,gasoline,False,gasoline,2.0,sedan,False,owned,front,3200.0,True,Гомельская обл.,7,24,False,False,False,False,True,True,False,False,False,True,60
Alfa Romeo,156,mechanical,other,220000,2000,gasoline,False,gasoline,1.8,sedan,False,owned,front,1550.0,True,Минская обл.,12,1,False,True,False,False,False,False,False,False,True,True,11
Alfa Romeo,156,mechanical,blue,264565,1999,diesel,False,diesel,1.9,sedan,False,owned,front,2400.0,False,Гомельская обл.,10,8,True,False,False,False,False,False,False,False,False,False,36
Alfa Romeo,156,mechanical,black,350000,2000,diesel,False,diesel,1.9,sedan,False,owned,front,2350.0,False,Минская обл.,8,2,False,True,False,False,False,False,False,False,True,False,14
Alfa Romeo,146,mechanical,silver,254700,1998,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1400.0,True,Брестская обл.,7,16,False,False,False,False,False,False,False,False,True,True,45
Alfa Romeo,156,mechanical,silver,15700,2001,gasoline,False,gasoline,1.8,sedan,False,owned,front,1800.0,False,Гродненская обл.,4,3,False,True,False,False,False,False,False,False,False,False,79
Alfa Romeo,156,mechanical,black,347324,2000,gasoline,False,gasoline,2.5,sedan,False,owned,front,3000.0,False,Витебская обл.,8,1,False,True,False,False,True,True,False,False,False,True,13
Alfa Romeo,166,mechanical,silver,299999,1998,gasoline,False,gasoline,2.5,sedan,False,owned,front,1750.0,True,Могилевская обл.,6,7,False,True,False,False,True,True,False,False,False,False,75
Alfa Romeo,166,mechanical,silver,260000,2001,diesel,False,diesel,2.4,sedan,False,owned,front,3000.0,True,Минская обл.,12,80,False,True,True,True,True,True,False,False,False,True,541
Alfa Romeo,146,mechanical,black,260000,1997,gasoline,False,gasoline,1.8,hatchback,False,owned,front,900.0,False,Минская обл.,4,7,False,True,False,False,False,False,False,False,False,False,58
Alfa Romeo,166,mechanical,brown,290000,2000,gasoline,False,gasoline,2.5,sedan,False,owned,front,3500.0,True,Минская обл.,5,12,False,True,False,False,True,True,True,True,False,True,81
Alfa Romeo,146,mechanical,blue,360000,1998,gasoline,False,gasoline,1.4,hatchback,False,owned,front,1222.0,True,Брестская обл.,4,33,True,False,False,False,False,False,False,False,False,False,183
Alfa Romeo,146,mechanical,red,112000,1996,gasoline,False,gasoline,1.7,,False,owned,front,1300.0,False,Минская обл.,7,14,False,False,False,False,False,False,False,False,False,True,74
Alfa Romeo,156,mechanical,blue,254586,2001,diesel,False,diesel,1.9,sedan,False,owned,front,2200.0,True,Витебская обл.,4,9,False,True,False,False,True,False,False,False,False,True,39
Alfa Romeo,166,mechanical,blue,222000,2001,gasoline,False,gasoline,2.5,sedan,False,owned,front,4200.0,True,Витебская обл.,7,2,False,True,True,False,True,True,True,True,True,True,19
Alfa Romeo,146,mechanical,green,1000000,1999,gasoline,False,gasoline,1.4,hatchback,False,owned,front,1500.0,False,Минская обл.,7,3,False,True,False,False,False,False,False,False,False,True,24
Alfa Romeo,156,mechanical,silver,300000,1998,gasoline,False,gasoline,1.6,sedan,False,owned,front,1900.0,True,Минская обл.,10,8,False,True,False,False,False,False,False,False,True,True,41
Alfa Romeo,166,mechanical,grey,317000,2004,diesel,False,diesel,2.4,sedan,False,owned,front,5900.0,False,Минская обл.,13,1,False,True,True,False,True,True,True,True,True,True,18
Alfa Romeo,146,mechanical,black,500000,1999,diesel,False,diesel,1.9,hatchback,False,emergency,front,104.33,False,Минская обл.,5,24,True,False,False,False,False,False,False,False,False,False,173
Alfa Romeo,156,mechanical,grey,380000,1999,diesel,False,diesel,2.4,sedan,False,owned,front,2000.0,True,Минская обл.,9,6,False,False,True,False,False,True,False,False,True,True,37
Alfa Romeo,156,mechanical,silver,200000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1300.0,False,Брестская обл.,7,1,True,False,False,False,False,False,False,False,False,False,19
Alfa Romeo,156,mechanical,black,390000,1999,gasoline,False,gasoline,1.6,sedan,False,owned,front,1700.0,False,Могилевская обл.,5,15,False,True,False,False,False,False,False,False,False,False,63
Alfa Romeo,146,mechanical,black,100000,1999,diesel,False,diesel,1.9,sedan,False,owned,front,1400.0,True,Могилевская обл.,5,17,True,False,False,False,False,False,False,False,False,False,134
Alfa Romeo,147,mechanical,silver,220000,2003,diesel,False,diesel,1.9,hatchback,False,owned,front,3500.0,False,Минская обл.,8,2,False,True,False,False,False,True,False,False,False,True,21
Alfa Romeo,156,mechanical,black,250000,1998,gasoline,False,gasoline,1.6,sedan,False,owned,front,2000.0,True,Могилевская обл.,1,5,False,False,False,False,False,False,False,True,True,True,37
Alfa Romeo,156,mechanical,grey,240000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1350.0,True,Витебская обл.,10,10,False,False,False,False,True,False,False,False,False,True,69
Alfa Romeo,156,automatic,grey,202000,2002,gasoline,False,gasoline,2.5,sedan,False,owned,front,3800.0,False,Минская обл.,22,1,False,True,False,False,False,True,False,False,True,True,20
Alfa Romeo,147,mechanical,silver,110000,2002,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2800.0,False,Могилевская обл.,9,8,False,True,True,False,False,False,False,True,True,True,90
Alfa Romeo,156,mechanical,grey,325000,1997,gasoline,False,gasoline,1.8,sedan,False,owned,front,1700.0,True,Гродненская обл.,6,6,False,True,False,False,False,False,False,False,False,True,91
Alfa Romeo,156,mechanical,green,370000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1450.0,True,Минская обл.,8,2,False,True,False,False,True,False,False,False,False,True,25
Alfa Romeo,156,mechanical,blue,300000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,2000.0,True,Гродненская обл.,5,76,True,False,False,False,False,False,False,False,False,False,358
Alfa Romeo,156,mechanical,red,260000,2002,gasoline,False,gasoline,1.8,sedan,False,owned,front,2350.0,False,Минская обл.,8,1,False,True,False,False,False,False,False,False,True,False,24
Alfa Romeo,166,mechanical,blue,250000,1999,gas,True,gasoline,2.5,sedan,False,owned,front,1500.0,False,Минская обл.,4,4,False,False,False,False,True,False,False,False,False,False,32
Alfa Romeo,147,mechanical,black,165000,2003,gasoline,False,gasoline,1.6,hatchback,False,owned,front,3200.0,False,Гродненская обл.,6,3,False,True,False,False,False,True,False,False,False,False,64
Alfa Romeo,156,mechanical,silver,272000,1999,gasoline,False,gasoline,1.6,sedan,False,owned,front,2800.0,False,Брестская обл.,3,5,False,True,False,False,False,False,False,False,False,False,44
Alfa Romeo,146,mechanical,black,400000,1997,diesel,False,diesel,1.4,hatchback,False,owned,front,550.0,False,Брестская обл.,3,140,True,False,False,False,False,False,False,False,False,False,477
Alfa Romeo,156,mechanical,black,300000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,1250.0,False,Брестская обл.,7,1,False,False,False,False,False,False,False,False,True,True,28
Alfa Romeo,147,mechanical,black,160000,2002,gasoline,False,gasoline,1.6,hatchback,False,owned,front,3350.0,False,Гродненская обл.,12,1,False,True,False,False,False,False,False,False,False,True,30
Alfa Romeo,146,mechanical,other,299253,1997,gasoline,False,gasoline,1.8,sedan,False,owned,front,1075.59,False,Минская обл.,10,1,True,False,False,False,False,False,False,False,False,False,32
Alfa Romeo,166,mechanical,blue,257301,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,1767.05,False,Гродненская обл.,6,1,True,False,False,False,False,False,False,False,False,False,32
Alfa Romeo,146,mechanical,black,11,1997,gasoline,False,gasoline,1.6,sedan,False,owned,front,317.8,False,Минская обл.,10,1,True,False,False,False,False,False,False,False,False,False,32
Alfa Romeo,GTV,mechanical,blue,231000,2001,gasoline,False,gasoline,2.0,,False,owned,front,2999.0,True,Минская обл.,4,4,False,True,False,False,True,False,False,False,True,False,96
Alfa Romeo,146,mechanical,black,260000,1997,gasoline,False,gasoline,1.8,hatchback,False,owned,front,850.0,False,Гомельская обл.,6,5,False,True,False,False,False,False,False,False,False,False,62
Alfa Romeo,145,mechanical,silver,297000,1997,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1200.0,True,Минская обл.,2,6,False,True,False,False,False,False,False,False,True,False,62
Alfa Romeo,145,mechanical,red,300000,1997,gasoline,False,gasoline,1.4,hatchback,False,owned,front,500.0,True,Минская обл.,6,4,False,False,False,False,False,False,False,False,False,True,60
Alfa Romeo,Giulietta,mechanical,white,190000,2011,gasoline,False,gasoline,1.4,hatchback,False,owned,front,8800.0,False,Гродненская обл.,6,2,False,True,True,True,True,True,True,True,True,True,66
Alfa Romeo,156,mechanical,blue,263000,1998,diesel,False,diesel,2.4,sedan,False,owned,front,3000.0,False,Витебская обл.,4,1,False,True,False,False,True,False,False,False,True,True,41
Alfa Romeo,156,mechanical,silver,380000,1998,gasoline,False,gasoline,2.0,sedan,False,owned,front,1900.0,False,Минская обл.,3,3,False,True,True,False,False,False,False,False,False,True,49
Alfa Romeo,156,mechanical,black,289000,1999,gasoline,False,gasoline,1.8,sedan,False,owned,front,2850.0,False,Брестская обл.,16,2,False,True,False,False,True,True,False,False,True,True,60
Alfa Romeo,156,mechanical,blue,422000,1999,gasoline,False,gasoline,1.8,sedan,False,owned,front,2000.0,False,Гродненская обл.,16,1,False,True,False,False,False,False,False,False,False,True,46
Alfa Romeo,145,mechanical,blue,320000,1999,diesel,False,diesel,1.9,hatchback,False,owned,front,850.0,False,Минская обл.,7,12,False,True,False,False,False,False,False,False,False,False,92
Alfa Romeo,156,mechanical,blue,258000,2000,gasoline,False,gasoline,1.8,universal,False,owned,front,2200.0,True,Минская обл.,12,5,False,True,False,False,False,False,False,False,False,True,58
Alfa Romeo,156,mechanical,red,110000,2002,gasoline,False,gasoline,3.2,sedan,False,owned,front,15000.0,False,Минская обл.,3,2,False,True,True,False,True,True,False,False,True,True,62
Alfa Romeo,159,mechanical,blue,223000,2009,diesel,False,diesel,1.9,universal,False,owned,front,9300.0,False,Могилевская обл.,16,4,False,True,True,False,True,False,True,True,True,True,78
Alfa Romeo,156,mechanical,silver,288146,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,2350.0,False,Минская обл.,12,1,False,True,False,False,False,False,False,False,True,True,54
Alfa Romeo,156,mechanical,silver,306900,2000,gasoline,False,gasoline,2.0,sedan,False,owned,front,2000.0,True,Минская обл.,3,4,False,True,False,False,False,False,False,False,False,True,91
Alfa Romeo,166,mechanical,red,310000,1998,gasoline,False,gasoline,2.5,sedan,False,owned,front,3000.0,False,Минская обл.,1,1,False,True,False,False,True,True,False,True,True,True,57
Alfa Romeo,156,mechanical,silver,276000,1999,gasoline,False,gasoline,1.8,sedan,False,owned,front,2000.0,False,Минская обл.,5,1,False,True,False,False,False,False,False,False,False,False,57
Alfa Romeo,156,automatic,black,300000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,1700.0,True,Могилевская обл.,8,1,True,False,False,False,False,False,False,False,False,False,58
Alfa Romeo,166,mechanical,blue,430000,1999,diesel,False,diesel,2.4,sedan,False,owned,front,4150.0,True,Витебская обл.,3,8,False,True,False,False,True,True,True,False,False,True,79
Alfa Romeo,145,mechanical,green,220000,1998,diesel,False,diesel,2.0,hatchback,False,owned,front,1600.0,True,Минская обл.,1,13,True,False,False,False,False,False,False,False,False,False,119
