avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
6.42,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,1
2.57,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
2.59,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
2.16,4.6,4.6,1.04,8.9,58.9,True,1,0,1,1,0,1
6.53,4.9,4.6,1.14,18.2,68.2,False,0,0,1,1,0,1
19.96,5.0,4.3,1.0,0.0,100.0,False,1,0,1,0,1,0
1.08,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
2.95,4.8,4.4,1.09,10.3,85.0,True,0,1,1,1,0,1
1.25,4.0,3.0,1.0,0.0,100.0,False,1,0,1,0,0,0
1.15,5.0,4.0,1.0,0.0,0.0,False,1,0,1,1,0,0
3.61,4.9,4.5,1.12,23.5,47.1,True,0,1,1,0,0,1
4.05,5.0,4.0,1.0,0.0,100.0,False,1,0,1,0,0,0
2.67,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
3.54,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,1
2.4,5.0,3.0,1.0,0.0,100.0,False,0,0,1,0,1,0
6.24,5.0,,1.0,0.0,66.7,True,0,0,0,0,0,0
1.44,5.0,4.5,1.0,0.0,80.0,False,0,0,1,1,0,1
40.28,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
1.12,5.0,,1.75,100.0,100.0,False,1,0,1,0,1,1
7.09,4.7,3.8,1.0,0.0,53.8,False,0,0,0,0,0,0
7.65,5.0,5.0,1.25,50.0,100.0,False,0,1,1,1,0,0
5.29,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
1.46,5.0,3.5,1.0,0.0,100.0,False,0,1,1,1,0,0
13.17,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
3.39,5.0,5.0,1.5,50.0,100.0,False,1,0,1,0,1,1
2.57,4.8,5.0,1.0,0.0,66.7,True,0,1,1,0,1,1
17.05,5.0,5.0,1.0,0.0,100.0,False,1,0,0,1,0,0
2.15,5.0,5.0,1.0,0.0,71.4,False,0,1,1,1,0,1
8.23,5.0,3.8,1.0,0.0,100.0,True,0,1,1,0,1,1
1.53,4.3,4.7,1.0,0.0,57.1,False,0,1,0,0,0,1
3.15,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
11.75,5.0,5.0,1.0,0.0,50.0,False,0,1,1,1,0,0
2.61,4.8,5.0,1.0,0.0,80.0,False,0,1,1,0,1,0
9.63,5.0,3.0,1.0,0.0,100.0,True,1,0,1,0,0,0
15.23,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,0
4.07,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,1
3.2,5.0,4.8,1.02,4.8,61.9,True,1,0,1,0,1,1
2.61,5.0,,1.0,0.0,0.0,False,0,1,1,0,1,1
5.36,4.8,4.0,1.18,27.3,54.5,False,0,0,1,1,0,1
2.72,5.0,4.2,1.0,0.0,50.0,False,0,0,0,0,1,0
2.1,4.0,5.0,1.0,0.0,50.0,False,0,1,1,0,0,1
4.56,4.4,4.5,1.06,11.1,88.9,True,1,0,1,1,0,1
3.59,4.5,4.7,1.05,9.1,90.9,True,1,0,1,1,0,1
3.13,4.8,4.7,1.04,8.1,77.6,True,0,1,1,1,0,1
2.72,5.0,5.0,1.19,25.0,75.0,False,1,0,1,1,0,1
7.95,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
6.53,4.8,5.0,1.16,22.0,51.2,False,0,0,1,0,1,0
6.21,3.8,2.5,1.0,0.0,40.0,True,0,0,1,1,0,1
2.43,4.8,4.6,1.04,5.9,70.6,False,0,0,1,1,0,1
3.27,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
0.87,4.5,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
6.9,5.0,3.5,1.0,0.0,100.0,False,0,1,1,0,1,0
1.17,4.0,,1.0,0.0,100.0,False,0,0,0,0,1,1
17.09,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
2.06,5.0,4.8,1.0,0.0,66.7,False,1,0,1,1,0,1
3.94,4.7,3.3,1.0,0.0,90.0,True,1,0,0,0,0,1
7.06,4.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
3.89,5.0,,1.0,0.0,40.0,False,1,0,0,0,1,0
17.16,3.5,5.0,1.0,0.0,50.0,True,0,0,0,0,1,0
4.35,5.0,,1.0,0.0,0.0,False,1,0,0,0,1,0
2.91,4.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,0
3.31,4.7,4.7,1.0,0.0,60.0,False,0,0,1,1,0,1
3.09,4.5,4.8,1.0,0.0,40.0,False,0,0,1,1,0,0
5.8,5.0,4.3,1.0,0.0,33.3,False,0,1,0,0,1,1
5.64,4.5,4.0,1.0,0.0,66.7,False,0,0,1,1,0,1
4.03,4.7,4.0,1.04,1.4,90.0,False,0,0,0,1,0,1
1.13,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
14.46,5.0,5.0,2.0,100.0,100.0,False,1,0,0,0,1,0
3.89,4.3,3.8,1.0,0.0,73.7,True,0,0,1,0,0,1
4.51,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,1,1
7.25,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,1
2.32,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,0,0
15.22,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
7.82,4.5,,1.0,0.0,0.0,False,0,0,1,0,1,1
21.53,4.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,1
2.33,4.5,4.4,1.21,33.3,38.1,False,0,0,1,1,0,1
18.76,4.5,5.0,1.0,0.0,50.0,False,0,0,1,1,0,0
3.16,5.0,4.0,1.0,0.0,33.3,True,0,1,1,1,0,1
2.22,5.0,4.0,1.0,0.0,33.3,False,1,0,1,0,0,0
4.3,4.9,4.5,1.0,0.0,63.6,True,0,0,0,1,0,1
5.51,3.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
1.5,4.5,5.0,1.0,0.0,50.0,True,0,0,1,0,1,1
9.55,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
5.56,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,1
6.24,5.0,4.4,1.0,0.0,100.0,False,0,0,0,0,1,0
7.45,4.9,4.3,1.0,0.0,50.0,False,0,1,1,0,0,1
1.15,4.0,5.0,1.0,0.0,0.0,True,0,0,0,0,1,0
5.06,5.0,4.6,1.1,20.0,50.0,False,0,1,1,1,0,1
4.55,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
2.68,5.0,4.3,1.0,0.0,64.3,False,1,0,0,1,0,0
2.7,4.8,4.6,1.0,0.0,69.2,False,1,0,1,1,0,1
2.18,4.5,,1.0,0.0,100.0,False,1,0,1,0,1,1
7.43,4.3,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
1.07,4.3,4.2,1.0,0.0,66.7,False,0,0,0,1,0,0
4.34,5.0,,1.0,0.0,100.0,False,0,0,0,0,1,1
1.37,5.0,,1.0,0.0,50.0,True,0,0,0,1,0,0
6.85,4.9,5.0,1.0,0.0,85.7,False,1,0,0,1,0,0
6.85,5.0,5.0,1.0,0.0,66.7,True,0,0,0,0,1,1
2.84,4.8,4.8,1.08,26.7,60.0,False,0,1,1,0,1,1
2.07,5.0,5.0,1.0,0.0,50.0,False,0,1,1,1,0,1
2.71,5.0,1.0,1.0,0.0,0.0,False,0,0,1,0,0,0
7.46,5.0,4.0,1.0,0.0,100.0,True,1,0,0,0,0,0
16.3,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,1,1
2.2,4.8,4.2,1.07,11.1,50.0,True,0,1,1,1,0,1
3.85,4.9,4.6,1.29,41.7,41.7,False,0,0,1,1,0,1
2.34,4.8,4.3,1.18,28.1,31.3,False,0,1,1,0,0,1
0.04,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
13.13,4.0,5.0,1.0,0.0,100.0,True,0,0,0,1,0,0
1.61,5.0,5.0,1.0,0.0,50.0,False,0,1,0,0,0,0
2.47,5.0,5.0,1.33,33.3,33.3,False,0,0,1,1,0,0
13.31,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
10.61,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
4.47,4.3,4.6,1.0,0.0,100.0,True,0,1,1,0,0,1
3.99,5.0,5.0,1.0,0.0,25.0,False,0,0,1,0,0,0
2.28,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
7.71,4.9,4.5,1.0,0.0,100.0,False,0,1,0,1,0,0
9.31,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
2.43,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,0
6.75,5.0,4.0,1.0,0.0,80.0,True,0,1,1,0,0,1
2.67,5.0,,1.25,100.0,0.0,False,0,1,1,0,0,1
5.56,4.3,5.0,1.0,0.0,80.0,False,0,0,1,1,0,1
3.72,4.8,3.8,1.0,0.0,53.8,False,0,0,1,1,0,1
3.06,5.0,,1.0,0.0,100.0,True,0,1,1,0,0,1
3.24,5.0,,1.0,0.0,0.0,True,0,1,1,0,0,0
3.5,4.9,5.0,1.09,18.2,72.7,False,1,0,1,1,0,0
7.41,5.0,5.0,1.0,0.0,71.4,True,1,0,1,1,0,0
4.98,5.0,4.0,1.4,20.0,60.0,False,0,0,0,1,0,0
1.6,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,0
3.02,5.0,5.0,1.25,33.3,66.7,False,1,0,1,0,0,1
3.94,4.5,4.0,1.03,3.3,66.7,False,0,0,1,1,0,1
3.76,4.3,3.0,1.0,0.0,75.0,True,0,1,1,1,0,0
1.13,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,1,0
4.41,5.0,5.0,1.1,20.0,80.0,False,0,0,1,1,0,0
3.54,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
6.14,5.0,4.0,1.0,0.0,100.0,True,0,0,0,0,1,0
3.52,4.8,4.3,1.1,8.3,79.2,True,0,0,1,1,0,1
21.67,4.7,4.0,1.0,0.0,100.0,False,0,1,1,0,0,1
3.05,4.8,5.0,1.15,15.4,46.2,True,0,0,1,1,0,1
7.31,5.0,5.0,2.5,100.0,0.0,False,1,0,1,0,0,0
5.73,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,1
1.74,4.3,3.7,1.17,33.3,66.7,True,1,0,1,0,1,1
1.85,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
2.92,4.6,5.0,1.0,0.0,60.0,False,0,1,1,1,0,1
4.64,4.6,5.0,1.08,8.3,83.3,False,0,1,1,1,0,1
6.26,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
4.48,4.8,4.9,1.12,13.6,68.9,True,0,0,1,1,0,1
2.01,5.0,5.0,1.25,16.7,33.3,True,0,1,1,1,0,1
11.92,4.8,3.6,1.0,0.0,60.0,False,0,0,1,0,1,0
5.98,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
3.45,5.0,5.0,1.17,22.2,33.3,False,0,1,1,1,0,1
3.08,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
3.37,4.7,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
1.65,4.7,4.1,1.06,16.7,66.7,False,0,0,1,1,0,1
8.23,5.0,5.0,1.0,0.0,33.3,True,0,0,1,0,1,0
3.83,4.7,2.0,1.0,0.0,33.3,False,0,0,0,1,0,0
2.47,5.0,5.0,1.13,50.0,50.0,False,0,1,1,1,0,0
1.88,1.0,5.0,1.5,100.0,100.0,False,0,0,1,0,1,1
6.07,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
1.79,4.6,3.7,1.06,12.5,25.0,True,1,0,1,0,1,1
14.12,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
1.17,5.0,5.0,1.0,0.0,0.0,True,0,1,1,0,0,0
3.34,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
3.07,5.0,,1.0,0.0,0.0,True,1,0,1,0,0,0
3.32,4.6,4.7,1.05,11.1,63.0,False,0,1,1,1,0,1
1.91,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,0
13.72,4.0,,1.0,0.0,0.0,False,0,0,0,0,1,1
1.84,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,1,0
9.33,5.0,,1.0,0.0,50.0,False,0,0,1,0,1,0
16.53,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,1
7.76,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
3.59,5.0,3.0,1.33,16.7,66.7,False,1,0,0,1,0,1
19.81,5.0,5.0,2.0,50.0,100.0,True,0,0,0,0,1,0
2.24,5.0,3.0,1.25,100.0,0.0,False,0,1,1,0,0,0
3.68,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
3.87,5.0,4.0,1.07,28.6,14.3,False,1,0,1,1,0,1
4.01,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,1,0
0.19,4.0,,1.0,0.0,100.0,False,1,0,0,0,1,0
1.66,,5.0,1.58,66.7,0.0,False,1,0,1,0,1,0
5.4,4.5,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
61.45,5.0,,1.0,0.0,100.0,True,0,1,1,0,0,0
1.81,5.0,5.0,1.0,0.0,66.7,True,1,0,1,1,0,1
2.23,3.0,4.0,1.0,0.0,0.0,False,1,0,1,0,0,0
9.96,4.5,3.5,1.0,0.0,100.0,False,0,0,0,0,1,1
5.39,4.8,5.0,1.0,0.0,83.3,True,1,0,1,0,1,1
1.95,4.8,4.3,1.0,0.0,87.5,False,0,0,1,1,0,1
8.79,4.8,5.0,1.0,0.0,50.0,False,0,0,0,0,1,1
4.27,4.9,5.0,1.01,3.2,83.9,False,0,1,1,1,0,1
0.66,5.0,,1.0,0.0,100.0,False,0,1,0,0,0,0
1.08,5.0,5.0,1.0,0.0,0.0,True,0,1,1,0,1,1
2.15,5.0,,1.0,0.0,50.0,False,1,0,1,0,1,1
2.33,4.6,4.6,1.0,0.0,37.5,True,0,0,1,1,0,1
3.58,4.7,5.0,1.06,22.2,88.9,True,0,0,1,1,0,1
1.72,4.8,4.3,1.25,30.0,80.0,False,1,0,1,1,0,1
2.38,5.0,5.0,1.07,18.2,72.7,False,0,1,1,1,0,0
4.44,4.8,4.3,1.06,3.3,63.3,False,1,0,0,1,0,1
4.06,5.0,5.0,3.0,100.0,100.0,False,0,0,1,0,0,0
4.57,4.7,3.9,1.07,20.0,46.7,False,1,0,1,1,0,1
3.48,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
5.36,5.0,,1.0,0.0,100.0,False,0,1,0,0,1,1
0.79,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
3.73,5.0,,1.25,100.0,0.0,False,0,0,1,0,0,0
6.03,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
0.0,4.0,,1.0,0.0,100.0,False,0,0,1,0,1,1
1.11,4.7,4.0,1.25,33.3,100.0,False,0,0,1,0,1,0
10.33,3.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
4.48,4.8,4.3,1.11,11.1,22.2,True,1,0,1,1,0,0
8.24,5.0,4.0,1.0,0.0,60.0,False,0,0,0,0,1,0
5.38,5.0,4.9,1.0,0.0,50.0,True,0,0,1,1,0,1
29.29,5.0,2.0,1.0,0.0,100.0,False,1,0,1,0,0,0
7.07,5.0,4.0,1.0,0.0,100.0,True,1,0,1,0,0,0
31.05,5.0,,1.25,100.0,0.0,False,0,0,1,0,0,0
24.66,5.0,4.5,1.0,0.0,100.0,False,1,0,1,1,0,0
2.34,4.7,4.9,1.0,0.9,66.4,True,0,0,1,1,0,1
10.43,5.0,5.0,1.92,33.3,100.0,True,0,0,1,1,0,0
3.27,4.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
2.64,5.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
2.59,5.0,4.5,1.0,0.0,100.0,False,0,0,0,1,0,0
2.75,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,1
3.65,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
3.44,4.6,5.0,1.0,0.0,47.8,True,0,0,1,0,1,1
3.43,4.9,5.0,1.1,11.8,41.2,True,0,0,0,1,0,1
1.65,4.5,3.7,1.0,0.0,53.3,False,0,0,0,0,0,0
18.82,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
4.81,4.7,5.0,1.0,0.0,66.7,False,0,0,0,1,0,0
4.17,5.0,5.0,1.15,20.0,60.0,True,0,1,1,1,0,1
3.24,4.9,4.8,1.0,0.0,70.6,True,0,0,1,1,0,1
2.73,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,1
14.17,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
2.86,4.6,3.9,1.0,0.0,42.1,True,0,0,1,1,0,1
4.16,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
10.24,4.9,3.7,1.0,0.0,66.7,True,1,0,1,1,0,1
10.82,4.8,5.0,1.0,0.0,80.0,True,0,0,1,0,1,0
3.83,5.0,4.4,1.0,0.0,66.7,True,1,0,1,0,1,0
4.22,4.6,4.1,1.01,1.4,76.8,True,0,0,1,1,0,1
2.91,5.0,,1.13,50.0,50.0,False,1,0,1,0,1,0
3.15,4.7,4.5,1.12,20.9,39.5,True,0,0,1,1,0,1
3.24,5.0,,1.0,0.0,100.0,False,0,0,1,1,0,1
3.03,5.0,4.7,1.08,13.8,58.6,False,0,1,1,1,0,1
1.98,4.7,4.8,1.05,5.5,74.5,True,0,1,1,1,0,1
5.94,4.7,4.9,1.02,10.0,40.0,False,1,0,0,0,1,1
1.78,4.5,4.2,1.0,0.0,69.2,True,0,0,1,1,0,0
19.11,4.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
4.76,4.6,4.2,1.0,0.0,71.1,True,0,0,0,0,0,1
6.23,5.0,4.0,1.0,0.0,100.0,False,0,0,1,0,0,0
1.41,5.0,5.0,1.0,0.0,100.0,True,0,0,0,1,0,0
2.57,4.9,5.0,1.2,14.3,47.6,False,1,0,1,0,0,0
2.09,5.0,5.0,1.0,0.0,66.7,True,1,0,0,0,1,0
5.87,5.0,4.5,1.0,0.0,50.0,False,1,0,1,0,1,1
12.41,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
6.37,5.0,5.0,1.0,0.0,50.0,False,0,0,1,1,0,0
15.96,4.7,4.7,1.0,0.0,33.3,False,1,0,0,0,1,1
4.32,5.0,4.7,1.0,0.0,44.4,False,0,0,1,0,1,1
0.56,5.0,4.0,1.0,0.0,100.0,False,0,1,1,0,1,1
4.67,5.0,5.0,1.31,25.0,100.0,False,0,0,1,1,0,0
22.36,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
2.63,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,0,0
0.73,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
2.14,4.8,4.7,1.11,14.3,93.5,True,1,0,1,1,0,1
7.63,4.5,4.5,1.0,0.0,50.0,True,0,0,1,1,0,1
4.11,5.0,4.5,1.44,50.0,0.0,False,1,0,1,1,0,0
10.32,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
3.4,5.0,,2.25,100.0,0.0,False,1,0,1,0,1,1
16.28,5.0,,1.0,0.0,0.0,False,1,0,1,0,1,1
3.94,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
3.7,5.0,3.0,1.0,0.0,100.0,False,0,0,1,0,1,0
2.7,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
9.39,5.0,,1.0,0.0,0.0,True,0,0,0,0,1,1
3.45,5.0,5.0,1.75,100.0,0.0,False,1,0,1,0,1,0
5.51,5.0,4.3,1.4,20.0,40.0,False,0,0,1,1,0,0
3.43,5.0,5.0,1.0,0.0,33.3,True,0,0,0,0,0,0
10.2,5.0,4.8,1.0,0.0,50.0,True,1,0,0,1,0,0
14.81,5.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
16.2,5.0,5.0,1.0,0.0,100.0,False,0,1,0,1,0,0
15.58,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,1,1
2.61,4.4,3.0,1.0,0.0,22.2,False,0,0,1,1,0,1
1.92,5.0,,1.0,0.0,50.0,True,1,0,1,0,0,1
6.32,4.8,5.0,1.92,33.3,50.0,True,0,0,0,1,0,1
2.17,4.8,4.5,1.0,0.0,50.0,False,0,0,0,0,0,0
2.69,4.4,5.0,1.0,0.0,100.0,True,0,0,1,0,1,1
1.12,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,1
7.8,5.0,4.0,1.0,0.0,100.0,False,1,0,1,0,0,0
3.96,5.0,4.9,1.06,9.5,76.2,False,1,0,0,1,0,1
0.64,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
9.31,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,1,0
2.25,4.9,4.3,1.02,10.0,45.0,False,1,0,1,1,0,0
2.74,4.8,4.9,1.04,6.5,48.4,True,1,0,1,0,0,1
2.2,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
3.33,4.9,4.5,1.0,0.0,56.3,False,0,0,1,1,0,1
3.12,4.6,4.7,1.02,2.9,82.4,False,1,0,0,1,0,1
7.88,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
7.09,4.3,4.0,1.0,0.0,66.7,False,1,0,0,0,0,1
7.1,4.5,5.0,1.21,28.6,42.9,True,0,1,1,0,0,1
10.22,4.5,5.0,1.0,0.0,0.0,True,0,0,0,0,1,0
3.42,5.0,3.0,1.0,0.0,0.0,True,0,0,1,1,0,0
1.31,5.0,5.0,1.0,0.0,75.0,False,0,1,1,1,0,1
4.78,5.0,5.0,1.0,0.0,0.0,True,0,0,0,0,0,1
3.46,4.5,3.5,1.25,50.0,100.0,False,0,0,1,1,0,0
7.29,5.0,,1.13,50.0,50.0,False,1,0,1,0,1,1
16.51,5.0,4.0,1.0,0.0,0.0,False,1,0,1,0,0,0
1.78,4.8,3.0,1.0,0.0,40.0,False,0,0,1,0,1,1
6.11,5.0,,1.0,0.0,50.0,False,1,0,0,0,1,0
5.85,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
6.4,5.0,5.0,1.0,0.0,100.0,False,1,0,0,1,0,0
18.21,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
3.84,5.0,,1.0,0.0,100.0,True,0,0,0,0,1,0
1.37,4.0,,1.0,0.0,100.0,True,0,0,0,0,1,1
6.61,4.3,3.3,1.0,0.0,75.0,False,0,0,0,1,0,0
8.63,5.0,5.0,1.0,0.0,33.3,False,0,0,1,0,0,0
1.41,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,1
2.75,4.5,4.7,1.0,0.0,0.0,False,0,1,1,1,0,0
9.58,4.8,,1.0,0.0,25.0,True,0,0,1,0,0,1
0.7,5.0,,1.0,0.0,100.0,True,0,1,1,0,0,1
2.13,4.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
4.5,4.8,4.3,1.0,0.0,58.3,True,1,0,1,1,0,1
1.34,3.5,5.0,1.0,0.0,60.0,True,0,1,1,0,1,1
1.29,5.0,4.0,1.0,0.0,100.0,False,0,1,1,0,1,1
7.69,5.0,5.0,1.0,0.0,50.0,True,0,1,1,1,0,1
3.42,5.0,4.6,1.26,33.3,66.7,False,0,0,1,1,0,1
2.68,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,1
2.62,5.0,5.0,1.17,16.7,50.0,True,0,1,0,0,1,1
5.2,4.9,4.5,1.0,0.0,14.3,False,0,0,1,0,1,1
2.53,4.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
4.65,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
5.36,5.0,,1.0,0.0,50.0,True,1,0,1,0,0,0
1.66,5.0,5.0,1.0,0.0,100.0,True,1,0,0,0,0,0
0.01,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
2.23,5.0,,1.0,0.0,100.0,True,0,0,0,0,0,0
16.68,3.7,5.0,1.17,33.3,33.3,False,0,1,1,0,0,1
1.77,4.6,4.8,1.19,37.5,75.0,False,1,0,1,1,0,0
3.44,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,0,0
5.29,4.9,5.0,1.22,22.2,33.3,False,1,0,1,0,0,1
2.36,4.8,3.9,1.18,33.3,26.7,True,1,0,1,1,0,1
6.06,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
6.67,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
2.8,4.3,5.0,1.06,11.1,22.2,True,1,0,1,1,0,1
10.23,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
6.16,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
8.1,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
11.38,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
9.94,3.0,,3.0,100.0,0.0,False,1,0,1,0,0,0
1.07,4.5,4.5,1.0,0.0,100.0,True,0,0,1,1,0,0
4.09,4.7,4.0,1.0,0.0,33.3,True,1,0,0,0,0,0
10.24,4.5,4.7,1.0,0.0,90.6,True,0,0,1,1,0,1
2.03,4.5,5.0,1.08,15.4,53.8,False,0,0,1,0,1,1
7.2,5.0,4.0,1.0,0.0,100.0,False,1,0,1,0,1,0
2.84,4.6,4.2,1.32,35.7,71.4,False,1,0,1,1,0,0
4.67,,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
2.63,4.9,5.0,1.46,31.6,63.2,False,1,0,1,1,0,1
4.65,5.0,5.0,1.3,20.0,80.0,False,1,0,1,0,1,1
3.01,5.0,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
7.86,5.0,5.0,1.0,0.0,50.0,False,0,1,1,1,0,0
4.82,4.9,5.0,1.21,30.9,54.6,False,0,1,1,1,0,1
4.08,5.0,,1.5,100.0,100.0,False,1,0,1,0,1,1
3.98,5.0,4.6,1.31,25.0,50.0,True,1,0,1,1,0,0
11.14,5.0,4.0,1.0,0.0,66.7,True,0,1,1,1,0,1
11.37,5.0,,1.0,0.0,0.0,False,0,1,0,0,1,0
13.25,5.0,4.0,1.0,0.0,100.0,False,1,0,0,0,1,0
3.85,5.0,4.3,1.0,0.0,40.0,True,1,0,1,1,0,0
10.31,4.7,5.0,1.2,10.0,10.0,True,0,1,1,1,0,1
6.53,5.0,5.0,1.0,0.0,50.0,False,0,0,1,0,0,1
0.73,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
2.64,5.0,5.0,1.33,33.3,33.3,False,0,0,1,1,0,0
5.57,5.0,4.5,1.2,13.3,46.7,True,0,0,0,1,0,1
12.75,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
9.56,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
2.65,5.0,4.5,1.0,0.0,60.0,True,0,0,1,1,0,0
10.27,5.0,4.7,1.0,0.0,100.0,False,0,0,0,0,1,0
9.02,5.0,5.0,1.0,0.0,50.0,False,0,1,1,0,0,0
7.7,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
5.49,4.7,5.0,1.04,3.8,53.8,False,0,0,1,1,0,1
1.29,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,0,0
