acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.0716,['Steve Lacy'],0.784,140182.0,2.3363666666666663,0.94,0.0,3I8yVFjvJoOBM9tX4ZpxEL,0.000171,9.0,0.133,-7.327000000000001,0.0,Ryd,61.0,2017-02-24,0.054,137.003,0.979,2017.0
0.777,['Khalid'],0.71,207960.0,3.466,0.405,0.0,34izzOmykADkGT27pUjUvJ,0.0001629999999999,9.0,0.111,-10.864,0.0,Cold Blooded,62.0,2017-04-27,0.0519,103.04,0.402,2017.0
0.045,['Lady A'],0.6559999999999999,181000.0,3.0166666666666666,0.917,0.0,1dFLowBW25EaL2OC7eKEa2,0.000732,0.0,0.0878,-4.652,1.0,You Look Good,60.0,2017-06-09,0.0495,152.067,0.961,2017.0
0.374,['Barns Courtney'],0.487,176093.0,2.934883333333333,0.625,0.0,1Mf27cnAF1Q6Ko83XTM5d1,0.0,8.0,0.226,-5.112,1.0,Glitter & Gold,67.0,2017-09-29,0.0401,170.39700000000005,0.351,2017.0
0.125,"['GoldLink', 'Gucci Mane', 'Brent Faiyaz', 'Shy Glizzy']",0.752,240375.0,4.00625,0.705,1.0,5geeTRRcsIg0MS5TvtBtHU,0.0,1.0,0.0919,-4.893,0.0,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)",61.0,2017-06-22,0.138,129.966,0.6940000000000001,2017.0
0.054,['Dustin Lynch'],0.6509999999999999,194893.0,3.2482166666666665,0.8079999999999999,0.0,7pxhKtuTwofDIdgHx2DcVK,0.0,1.0,0.0482,-4.731,0.0,Seein' Red,59.0,2017-09-08,0.0435,100.993,0.858,2017.0
0.0464,"['Wisin', 'Ozuna', 'Bad Bunny', 'De La Ghetto', 'Arcangel', 'Noriel', 'Almighty']",0.797,386333.0,6.438883333333334,0.804,0.0,5YY7ht3PCArlLjLbcTiAvh,1.5399999999999998e-05,1.0,0.317,-4.817,1.0,"Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix",67.0,2017-12-01,0.0711,91.973,0.451,2017.0
0.0868,['Red Velvet'],0.8390000000000001,189050.0,3.1508333333333334,0.902,0.0,42tFTth2jcF7iSo0RBjfJF,0.00257,1.0,0.272,-3.612,0.0,피카부 Peek-A-Boo,69.0,2017-11-17,0.0536,114.953,0.639,2017.0
0.779,['Joyner Lucas'],0.605,408064.0,6.801066666666667,0.613,1.0,0hL8yBivUahlm1rhQ1a0Xx,0.0,11.0,0.0981,-10.479,0.0,I'm Not Racist,63.0,2017-12-04,0.8690000000000001,63.764,0.336,2017.0
0.0959,['lilbootycall'],0.7,148606.0,2.476766666666667,0.377,0.0,4a7pHqkM05VQj1ZH5onbHx,0.0,9.0,0.133,-15.07,1.0,Sailor Moon,61.0,2017-10-16,0.342,130.003,0.181,2017.0
0.992,['Charlie Francis'],0.588,112875.0,1.88125,0.0185,0.0,35h1sceqSdzCftH12t0LkT,0.917,7.0,0.0943,-20.676,1.0,Twinkle Twinkle Little Star,66.0,2017-05-11,0.0542,121.072,0.5,2017.0
0.0079,"['Skrillex', 'Poo Bear']",0.653,234286.0,3.9047666666666663,0.91,0.0,57p8CBvPOxrvyCbn6ttl5r,0.0,10.0,0.318,-3.36,1.0,Would You Ever,66.0,2017-07-26,0.0566,126.047,0.0921,2017.0
0.42,['TWICE'],0.722,207813.0,3.46355,0.903,0.0,4P66rfizAl2nIJCICSMymC,0.000371,4.0,0.118,-1.261,0.0,Likey,69.0,2017-10-30,0.0331,132.006,0.445,2017.0
0.00199,['Paramore'],0.768,212853.0,3.54755,0.826,0.0,2RJfK2pOvGpnxC255YOy5k,0.000374,5.0,0.031,-4.904,1.0,Rose-Colored Boy,64.0,2017-05-12,0.0335,114.997,0.926,2017.0
0.026,['Miguel'],0.654,281360.0,4.689333333333334,0.5870000000000001,0.0,19EnyPZhNPbRoCxAuv5pKD,0.0,10.0,0.589,-6.331,1.0,Pineapple Skies,62.0,2017-12-01,0.0439,100.014,0.288,2017.0
0.128,['Pro Sounds of Nature'],0.1639999999999999,202423.0,3.3737166666666667,0.995,0.0,5HEeRxhPObDXGiviqH2PXv,0.963,9.0,0.778,-19.863,0.0,Afternoon Rain,64.0,2017-05-05,0.051,86.31700000000002,1e-05,2017.0
0.219,['Lorde'],0.562,277506.0,4.6251,0.4370000000000001,0.0,6IIcLzR05sN1gk4ngzz7Kk,2.18e-05,0.0,0.0806,-10.229,1.0,Supercut,63.0,2017-11-10,0.052,124.852,0.15,2017.0
0.5479999999999999,"['Lil Yachty', 'Diplo']",0.685,177720.0,2.962,0.615,1.0,4CwumbYOUtgSylJnSrZ7oY,5.06e-06,6.0,0.1689999999999999,-7.983,1.0,Forever Young,61.0,2017-05-26,0.0387,137.93200000000002,0.7170000000000001,2017.0
0.189,['Granger Smith'],0.557,171493.0,2.8582166666666664,0.807,0.0,11fWR3u9wjDMW4oVDbUbyT,0.0,7.0,0.234,-5.428,1.0,Happens Like That,59.0,2017-10-27,0.0825,81.045,0.578,2017.0
0.217,"['$uicideBoy$', 'Shakewell']",0.7979999999999999,123298.0,2.0549666666666666,0.624,1.0,4jCeguq9rMTlbMmPHuO7S3,0.0,2.0,0.166,-7.667999999999997,1.0,Venom,62.0,2017-05-25,0.293,147.988,0.591,2017.0
0.0612,['Jelly Roll'],0.736,163104.0,2.7184000000000004,0.866,1.0,2MZyHeZDXnvF6TWfCw18wB,0.0,11.0,0.0465,-5.714,0.0,Hate Goes On,59.0,2017-04-21,0.109,110.05,0.6459999999999999,2017.0
0.301,['Ro Ransom'],0.631,201509.0,3.358483333333333,0.8290000000000001,0.0,5MLreTrtwv7fGyyAy0RyeB,0.0,0.0,0.107,-5.22,0.0,See Me Fall - Y2K Remix,67.0,2017-10-27,0.0915,109.987,0.133,2017.0
0.0505,['Scarlxrd'],0.585,193567.0,3.226116666666667,0.895,1.0,7Cq27Qc3WRyQ3ddwVslpVZ,0.0042299999999999,11.0,0.32,-3.663,0.0,Heart Attack,66.0,2017-04-01,0.136,119.904,0.181,2017.0
0.0272,"['Gorillaz', 'Popcaan']",0.383,181907.0,3.0317833333333337,0.621,0.0,7l9CE3wmEGOUYw1j4ETjnL,0.0,6.0,0.4270000000000001,-5.877999999999999,0.0,Saturnz Barz (feat. Popcaan),65.0,2017-04-28,0.113,80.051,0.213,2017.0
0.463,"['Lil Boom', '904TEZZO']",0.6970000000000001,96016.0,1.6002666666666667,0.48,1.0,29Nr1r6Sn7zzyVFoEGCeqO,0.0085,10.0,0.378,-9.856,0.0,Sad Nigga Hours,62.0,2017-09-22,0.0493,119.951,0.176,2017.0
0.768,['Lil Happy Lil Sad'],0.503,218776.0,3.646266666666667,0.37,0.0,46T7puWlH8ptC6lx7bQ3TY,0.599,11.0,0.116,-17.502,1.0,Let Me Die,66.0,2017-07-29,0.0489,78.96300000000002,0.102,2017.0
0.0329,['Taylor Swift'],0.7190000000000001,230373.0,3.83955,0.469,0.0,6oVxXO5oQ4pTpO8RSnkzvv,0.0,0.0,0.1689999999999999,-8.792,1.0,Dress,64.0,2017-11-10,0.0533,120.085,0.0851,2017.0
0.443,['Upchurch'],0.588,220082.0,3.668033333333333,0.528,0.0,1Sc1O9WeRIUEuOLxAcPRKD,0.0,9.0,0.258,-12.109000000000002,1.0,Radio Jam,58.0,2017-08-15,0.0589,80.02,0.314,2017.0
0.0197,['Easton Corbin'],0.735,217840.0,3.630666666666667,0.768,0.0,3AsNVBJ7LHsltdu9490ZiS,0.0,5.0,0.0643,-4.481,1.0,A Girl Like You,59.0,2017-01-27,0.0353,104.991,0.83,2017.0
0.28,['Imagine Dragons'],0.301,230289.0,3.83815,0.672,0.0,31VOknKjFrEX47bZXzqcoF,3.1e-05,2.0,0.0609,-4.497,1.0,Next To Me,71.0,2017-06-23,0.0623,169.497,0.384,2017.0
0.448,['Ed Sheeran'],0.747,191147.0,3.185783333333333,0.76,0.0,3Lfiu5sZ4M4B6JaKMBc0FU,0.0,1.0,0.153,-4.294,1.0,Barcelona,68.0,2017-03-03,0.187,99.975,0.682,2017.0
0.048,['Lana Del Rey'],0.449,180902.0,3.015033333333333,0.534,1.0,1Ym6aMuT5bliaZMC67AmPp,0.0011,8.0,0.384,-9.493,0.0,Cherry,67.0,2017-07-21,0.0494,94.261,0.342,2017.0
0.0457,"['Playboi Carti', 'Lil Uzi Vert']",0.8270000000000001,183552.0,3.0592,0.57,1.0,1UAmQe8EwpxQ80OfYVD13z,0.0,0.0,0.148,-8.22,1.0,Lookin,61.0,2017-04-14,0.365,148.119,0.412,2017.0
0.7170000000000001,['Russell Dickerson'],0.607,216333.0,3.60555,0.425,0.0,30AECxqqjI4oU91fOhAi8I,0.0,11.0,0.0883,-7.974,1.0,Yours - Wedding Edition,61.0,2017-06-16,0.0269,134.001,0.5379999999999999,2017.0
0.324,['Hippo Campus'],0.445,358870.0,5.981166666666667,0.446,0.0,0WSPIU3Y3bNXsGeKnzSnt1,0.119,9.0,0.106,-8.87,1.0,warm glow,58.0,2017-09-12,0.0286,92.463,0.0384,2017.0
0.7120000000000001,['khai dreams'],0.35,170667.0,2.84445,0.429,0.0,0QMCxc6dP8ObzoJExJd5oc,0.0,7.0,0.307,-13.14,1.0,Fantasy,62.0,2017-08-26,0.131,169.90099999999995,0.207,2017.0
0.0896,['$uicideBoy$'],0.846,138161.0,2.3026833333333334,0.564,1.0,72V0gNzrSDsdOQMuXlwhd4,0.00836,1.0,0.219,-7.436,1.0,Hard To Tell,61.0,2017-05-24,0.0983,126.047,0.237,2017.0
0.0318,"['Sofia Carson', 'Cameron Boyce', 'Booboo Stewart', 'Mitchell Hope']",0.6970000000000001,193792.0,3.2298666666666667,0.775,0.0,1rM0CnyUiiw6A9CHJRXjZA,0.0,8.0,0.232,-6.664,1.0,Chillin' Like a Villain,66.0,2017-07-21,0.083,113.886,0.826,2017.0
0.1369999999999999,"['David Guetta', 'Bebe Rexha', 'J Balvin']",0.703,198947.0,3.315783333333333,0.66,0.0,3MoV1UsAJmz64LHqyiRMp0,0.0,10.0,0.192,-5.119,0.0,Say My Name,66.0,2018-09-14,0.123,95.031,0.79,2018.0
0.0893,"['6ix9ine', 'Nicki Minaj', 'Kanye West']",0.7609999999999999,192405.0,3.20675,0.672,1.0,5FlmoOiXokZHJvESrFbsyg,9.77e-06,1.0,0.14,-5.8870000000000005,1.0,MAMA,68.0,2018-11-27,0.212,160.077,0.4370000000000001,2018.0
0.287,['Morgan Wallen'],0.527,163453.0,2.7242166666666665,0.868,0.0,5x7Fb9wMOtxd7eZzQ9EzVd,0.0,2.0,0.0885,-2.653,1.0,Gone Girl,61.0,2018-04-27,0.0416,172.08599999999996,0.77,2018.0
0.107,['Ariana Grande'],0.847,227387.0,3.789783333333333,0.603,1.0,5YeHLHDdQ4nKHk81XFWhCU,7.400000000000001e-06,0.0,0.106,-4.607,0.0,successful,67.0,2018-08-17,0.0397,114.045,0.735,2018.0
0.252,"['Steve Aoki', 'BTS']",0.669,192537.0,3.20895,0.684,0.0,66XDf77gBcfQKi4I2vIbTj,0.0,7.0,0.72,-4.595,1.0,Waste It On Me,70.0,2018-11-09,0.0585,96.097,0.466,2018.0
0.48,"['Forrest.', 'Biskwiq']",0.905,195000.0,3.25,0.721,0.0,1gewwJHPkvysxLEGgOKQuB,0.0,7.0,0.528,-6.9220000000000015,1.0,Why Not Me,64.0,2018-07-01,0.31,145.958,0.695,2018.0
0.00988,"['Plies', 'Kevin Gates']",0.736,212400.0,3.54,0.568,1.0,2CY9aDyI5NQLSuvU2d2VzX,0.0,1.0,0.0731,-5.973,1.0,All Thee Above (feat. Kevin Gates),61.0,2018-10-12,0.135,145.93,0.514,2018.0
0.0174,['Shinedown'],0.552,245787.0,4.09645,0.935,0.0,1OKQIvaO7yn7R2BpdUFG7D,1.98e-06,0.0,0.116,-4.096,1.0,GET UP,63.0,2018-05-04,0.0623,74.954,0.38,2018.0
0.105,"['Lil Baby', 'Gunna', 'Lil Durk', 'NAV']",0.8590000000000001,187465.0,3.124416666666667,0.506,1.0,6PoKfDY78ih5OveWirggRX,0.0,10.0,0.113,-8.115,0.0,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),63.0,2018-10-05,0.418,140.97299999999996,0.153,2018.0
0.251,"['Seven Lions', 'SLANDER', 'Dabin', 'Dylan Matthew']",0.422,297782.0,4.963033333333333,0.677,0.0,27YD36FUikKxbp3bKSiKGZ,3.55e-06,11.0,0.16,-5.76,1.0,First Time (feat. Dylan Matthew),63.0,2018-10-12,0.0365,150.131,0.146,2018.0
0.0276,['Nipsey Hussle'],0.569,250920.0,4.182,0.836,1.0,7yB6GF5kgPEoeGE4EAWiJU,0.0,4.0,0.479,-3.831,0.0,Blue Laces 2,62.0,2018-02-16,0.226,75.70100000000002,0.0927,2018.0
0.000278,['Megan Thee Stallion'],0.7609999999999999,196282.0,3.2713666666666668,0.637,1.0,2Xc9MR2NMc5IKPFKaEjt1k,0.0,10.0,0.251,-5.432,0.0,Hot Girl,65.0,2018-12-21,0.313,185.904,0.374,2018.0
0.0409,['6LACK'],0.66,207071.0,3.4511833333333333,0.6579999999999999,1.0,29ZZAShKhwRUuKULSNtxX6,0.00595,7.0,0.102,-6.127000000000002,1.0,Switch,67.0,2018-09-14,0.0387,176.701,0.153,2018.0
0.8759999999999999,['Yeek'],0.7170000000000001,128129.0,2.135483333333333,0.797,1.0,3uwrczwM9A3xX63jlcRhIC,0.000694,7.0,0.0836,-5.393,1.0,Cleaner Air,64.0,2018-10-30,0.0368,77.492,0.8490000000000001,2018.0
0.103,"['Justin Timberlake', 'Chris Stapleton']",0.7070000000000001,278893.0,4.648216666666666,0.632,0.0,09ts3GnICqYEU5PkQCpJK3,1.09e-05,10.0,0.0841,-7.0310000000000015,1.0,Say Something (feat. Chris Stapleton),60.0,2018-01-25,0.0789,97.04,0.3720000000000001,2018.0
0.00375,"['Night Lovell', '$uicideBoy$']",0.915,145161.0,2.41935,0.6679999999999999,1.0,5mrOnabhXnvCf5vFF7NJhG,0.00241,1.0,0.253,-2.52,1.0,Joan of Arc,64.0,2018-06-08,0.04,124.053,0.0387,2018.0
0.286,['YoungBoy Never Broke Again'],0.598,194792.0,3.2465333333333333,0.605,1.0,2ulXW6DPrhTDt7ZqqYDdhu,0.0,7.0,0.0875,-4.92,0.0,Genie,62.0,2018-06-08,0.452,159.517,0.513,2018.0
0.0481,"['DaniLeigh', 'Lil Baby']",0.856,174720.0,2.912,0.485,1.0,2fwkl5Z8ujDtAh6qxEA5x0,0.0,5.0,0.108,-5.519,0.0,Lil Bebe (feat. Lil Baby) - Remix,65.0,2018-11-30,0.0597,136.005,0.0929,2018.0
0.75,['Jakob Ogawa'],0.67,141587.0,2.359783333333333,0.419,0.0,41o2ydrj7Xm9Yt5odIBqq4,0.135,6.0,0.0976,-10.523,0.0,Velvet Light,63.0,2018-04-05,0.0751,77.919,0.513,2018.0
0.279,"['KAROL G', 'Anuel AA']",0.728,226627.0,3.7771166666666662,0.8009999999999999,0.0,6q8Lb50EtqNeeJXXe8mMAH,4.71e-06,8.0,0.143,-2.942,0.0,Culpables,69.0,2018-09-14,0.0683,130.059,0.416,2018.0
0.621,['Banda Los Sebastianes'],0.649,180120.0,3.002,0.529,0.0,1uqjLVaSyTkdDvfGAmXrHo,0.0,2.0,0.0563,-4.895,0.0,A Través Del Vaso,65.0,2018-08-31,0.0398,144.869,0.964,2018.0
0.27,['YoungBoy Never Broke Again'],0.8029999999999999,220260.0,3.671,0.54,1.0,2YVt7k1qZXFhzYDe8FMDW6,0.0,1.0,0.0819,-6.862,0.0,No Mentions,61.0,2018-09-21,0.318,139.989,0.345,2018.0
0.113,['Shoreline Mafia'],0.8490000000000001,156837.0,2.61395,0.5820000000000001,1.0,4k0ZX0KlMBEOlTp5vexIrT,0.0,8.0,0.152,-6.407,1.0,Bottle Service,62.0,2018-05-04,0.214,100.049,0.516,2018.0
0.481,"['Morgan Evans', 'Kelsea Ballerini']",0.611,199501.0,3.325016666666667,0.519,0.0,07sa7qkxpemze5BBE7jufs,4.82e-06,1.0,0.107,-9.854,1.0,Dance with Me (feat. Kelsea Ballerini),63.0,2018-10-12,0.035,147.981,0.462,2018.0
0.0038,['Wallows'],0.593,235272.0,3.9212,0.6579999999999999,0.0,3VzULnaqPKf1deQyZ5W4Ah,0.0126,2.0,0.0804,-4.957,1.0,1980s Horror Film II,65.0,2018-10-11,0.0304,116.021,0.27,2018.0
0.5539999999999999,['T3R Elemento'],0.7020000000000001,177714.0,2.9619,0.621,1.0,0laoKkCyhp5HW3wGejhPV5,0.0,7.0,0.226,-6.884,1.0,En Menos de Un Minuto,65.0,2018-11-16,0.0296,114.532,0.581,2018.0
0.00107,"['Paris Shadows', 'Trippie Redd']",0.7120000000000001,190893.0,3.18155,0.731,1.0,2J84DvAAI8ph5DYojk3HPt,0.0,9.0,0.219,-4.555,1.0,GONE (feat. Trippie Redd),64.0,2018-04-25,0.0335,118.016,0.8759999999999999,2018.0
0.0007379999999999,"['N.E.R.D', 'Rihanna', 'Drake']",0.777,226107.0,3.76845,0.657,1.0,739vCwA3EpBSkk3uDsI2wB,3.34e-06,1.0,0.0932,-6.434,1.0,Lemon (feat. Drake) - Drake Remix,64.0,2018-03-18,0.237,189.992,0.245,2018.0
0.224,"['A$AP Rocky', 'Moby']",0.469,233061.0,3.88435,0.78,1.0,1YmF9PvLhIISIANoMLIYGq,0.0,10.0,0.13,-6.49,0.0,A$AP Forever (feat. Moby),67.0,2018-04-05,0.122,125.999,0.444,2018.0
0.0988,['TWICE'],0.574,208240.0,3.470666666666667,0.909,0.0,1IX47gefluXmKX4PrTBCRM,0.0,8.0,0.264,-1.5719999999999998,1.0,What is Love,72.0,2018-07-09,0.0655,169.96400000000003,0.565,2018.0
0.252,['Kelsea Ballerini'],0.386,191187.0,3.18645,0.446,0.0,0Sbeihd75SGitymHS8Bqbh,0.0,11.0,0.18,-7.807,1.0,I Hate Love Songs,62.0,2018-10-26,0.0297,179.995,0.4,2018.0
0.00597,['Tinashe'],0.888,158757.0,2.64595,0.586,1.0,7D8aQaRzoi9Qzz5yerVK5b,0.0365,0.0,0.153,-6.745,1.0,Throw A Fit,66.0,2018-07-27,0.0604,150.05100000000004,0.401,2018.0
0.591,['XXXTENTACION'],0.797,121630.0,2.0271666666666666,0.293,1.0,4axYWgXASdsCBHuwInAubT,0.0724,5.0,0.148,-7.479,1.0,I don’t let go,65.0,2018-12-07,0.08,80.035,0.478,2018.0
0.0542,"['Goody Grace', 'gnash']",0.768,179915.0,2.9985833333333334,0.408,1.0,1746Hs7bQJMMYAZvVYM3ig,0.0,4.0,0.106,-8.551,0.0,Two Shots (feat. gnash),61.0,2018-03-23,0.0714,129.96,0.0905,2018.0
0.0259,['Mitchell Tenpenny'],0.6709999999999999,186600.0,3.11,0.597,0.0,5SO7pvSFiXwU0e1z7C4X7H,0.0,8.0,0.116,-7.011,1.0,Alcohol You Later,62.0,2018-12-14,0.0351,100.039,0.422,2018.0
0.0182,"['Playboi Carti', 'Young Thug']",0.858,217960.0,3.6326666666666663,0.6609999999999999,1.0,5O9zs6G6RcB6yP1OKwnwiM,0.0,0.0,0.115,-6.544,1.0,Choppa Won't Miss (feat. Young Thug),63.0,2018-05-11,0.319,163.056,0.611,2018.0
0.0831,['Tyga'],0.884,194936.0,3.248933333333333,0.541,1.0,55GiOwtxNajXVbpjjIzMnD,0.0,11.0,0.118,-5.608,1.0,SWISH,70.0,2018-07-25,0.221,105.009,0.274,2018.0
0.0186,['Lil Skies'],0.655,135535.0,2.2589166666666665,0.498,1.0,0chpIFSjgfd1CPrAxM7PWp,4.47e-06,9.0,0.139,-13.147,1.0,No Rest,64.0,2018-08-13,0.0479,162.861,0.508,2018.0
0.213,"['Forrest.', 'Biskwiq', 'Ryce']",0.718,207000.0,3.45,0.632,0.0,5awvelCGpDQHwgZem0ira9,1.28e-05,0.0,0.283,-4.011,1.0,Lately,64.0,2018-11-01,0.145,160.039,0.8590000000000001,2018.0
0.0159,['Luke Combs'],0.6940000000000001,216667.0,3.6111166666666663,0.718,0.0,0h31TZMlv0ZLc5yppKngwk,1.61e-06,2.0,0.287,-6.188,1.0,Memories Are Made Of,62.0,2018-06-01,0.0322,121.078,0.364,2018.0
0.384,['JID'],0.818,226859.0,3.780983333333333,0.57,1.0,46Lx5epWOQBA3J86ovnxmV,0.000102,10.0,0.19,-8.067,0.0,Workin Out,64.0,2018-11-26,0.285,126.938,0.561,2018.0
0.239,"['Clean Bandit', 'Zara Larsson']",0.715,212733.0,3.54555,0.605,0.0,72gv4zhNvRVdQA0eOenCal,1.41e-05,0.0,0.189,-5.127999999999999,0.0,Symphony (feat. Zara Larsson),74.0,2018-11-30,0.0428,122.956,0.454,2018.0
0.299,"['Abhi The Nomad', 'Harrison Sands', 'Copper King']",0.831,217778.0,3.629633333333333,0.32,0.0,0G2wimhVoDYXbQ6csDxtSf,0.0,7.0,0.0757,-7.916,1.0,Sex n' Drugs,65.0,2018-02-09,0.143,80.935,0.319,2018.0
0.921,['Choker'],0.442,231681.0,3.86135,0.267,1.0,6OpU3cvY19M2hFxTbLKy5L,0.00026,7.0,0.148,-12.857,1.0,Juno,63.0,2018-08-03,0.0365,120.075,0.116,2018.0
0.413,"['Metro Boomin', 'Travis Scott', 'Kodak Black', '21 Savage']",0.636,265120.0,4.418666666666667,0.501,1.0,42k9e2hgl98IdgkXLg4pxs,0.0,11.0,0.339,-7.26,0.0,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",65.0,2018-11-06,0.329,82.309,0.196,2018.0
0.269,"['SHAUN', 'Conor Maynard', 'Sam Feldt']",0.737,192453.0,3.20755,0.747,0.0,1ZLrDPgR7mvuTco3rQK8Pk,0.0,10.0,0.219,-4.8180000000000005,1.0,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,75.0,2018-12-21,0.0323,105.943,0.447,2018.0
0.349,['Sure Sure'],0.8859999999999999,219261.0,3.65435,0.371,0.0,6PuoZT4kgw5DrUEdnQ6e01,0.00138,5.0,0.0985,-10.542,1.0,This Must Be The Place,63.0,2018-01-12,0.0465,115.026,0.928,2018.0
0.00626,"['Billie Eilish', 'TroyBoi']",0.879,211304.0,3.521733333333333,0.58,0.0,1T3E8z6VMXSsACrBSQHTkN,0.0433,2.0,0.0653,-4.797,1.0,MyBoi - TroyBoi Remix,68.0,2018-03-09,0.0883,92.004,0.312,2018.0
0.0304,['Phil Wickham'],0.211,327000.0,5.45,0.5579999999999999,0.0,6nVm313QmsPlNllntTart1,0.0,3.0,0.0978,-6.232,1.0,Living Hope,61.0,2018-08-03,0.041,143.452,0.317,2018.0
0.278,['JPEGMAFIA'],0.863,157259.0,2.620983333333333,0.7170000000000001,1.0,6XyxCBp6x3jvtxXvMN5sAA,0.0826,4.0,0.0991,-3.143,0.0,1539 N. Calvert,64.0,2018-01-19,0.17,152.05,0.357,2018.0
0.141,['Aminé'],0.7240000000000001,196387.0,3.2731166666666667,0.6,0.0,6VS7wKwtvL2FvTupYSWZ9e,0.000218,10.0,0.104,-4.391,0.0,Invincible,65.0,2018-12-14,0.29,86.984,0.466,2018.0
0.0185,"['Future', 'Juice WRLD']",0.951,192907.0,3.215116666666667,0.401,1.0,1hHe7cirScEJWgAS0JFqTL,0.0,0.0,0.149,-8.92,0.0,7 Am Freestyle,63.0,2018-10-19,0.411,129.976,0.539,2018.0
0.364,['AViVA'],0.7190000000000001,196341.0,3.2723500000000003,0.44,0.0,1jfBIylYmLMklQOpbWT5s0,0.0,6.0,0.163,-6.266,0.0,Blame It On The Kids,67.0,2018-11-16,0.166,133.013,0.505,2018.0
0.0524,['物語シリーズ'],0.8140000000000001,255040.0,4.250666666666667,0.785,0.0,5P8lyudWE7HQxb4ludLbEm,0.00111,1.0,0.111,-5.678999999999999,0.0,Renai Circulation,68.0,2018-11-02,0.0396,120.009,0.941,2018.0
0.0194,['Luke Combs'],0.483,217280.0,3.621333333333333,0.713,0.0,3z1QH1O1h15lFROjcECqgi,0.000151,2.0,0.316,-5.027,1.0,A Long Way,62.0,2018-06-01,0.0295,161.905,0.594,2018.0
0.266,"['Marc Anthony', 'Will Smith', 'Bad Bunny']",0.8170000000000001,215151.0,3.58585,0.74,0.0,2wRkBumdItthjYP9XknImg,0.0,11.0,0.0992,-4.566,0.0,Está Rico,69.0,2018-09-28,0.283,130.04,0.674,2018.0
0.00699,['5 Seconds of Summer'],0.618,173082.0,2.8847,0.867,1.0,2vHfabj6nFebekTYODqntl,1.03e-06,0.0,0.202,-4.915,1.0,Want You Back,68.0,2018-06-15,0.0439,98.03,0.579,2018.0
0.469,['Aminé'],0.622,214707.0,3.57845,0.375,1.0,45WkcBtgPS8xulUwEg63X1,1.28e-05,4.0,0.185,-8.115,0.0,TOGETHER,63.0,2018-08-15,0.208,132.887,0.357,2018.0
0.144,"['Alex Rose', 'Casper Magico', 'Nengo Flow', 'Bryant Myers', 'Noriel', 'Juhn Allstar', 'Miky Woodz', 'Jhay Cortez', 'Myke Towers']",0.81,512093.0,8.534883333333333,0.631,1.0,6xqbec9MHRmW7qtEINAlRx,1.32e-06,4.0,0.451,-6.541,0.0,Darte Remix,70.0,2018-07-27,0.0938,154.976,0.573,2018.0
0.0198,"['Louis The Child', 'NoMBe', 'Big Gigantic']",0.6729999999999999,211686.0,3.5281,0.6759999999999999,0.0,7f4bRMqRKRfUNPW2gbTHSt,1.26e-05,4.0,0.428,-4.888,0.0,Save Me From Myself (with NoMBe & Big Gigantic),62.0,2018-10-26,0.216,82.979,0.391,2018.0
0.7809999999999999,['Lenin Ramírez'],0.6629999999999999,200071.0,3.3345166666666666,0.785,0.0,1LV6zxUFIUyePwsdFHNIYA,2.33e-06,11.0,0.113,-3.874,0.0,El de la Gorra 27,67.0,2018-04-20,0.0365,107.455,0.84,2018.0
0.0181,['Burna Boy'],0.503,231618.0,3.8603,0.5920000000000001,1.0,3FskQrDXcY24ur2fCvz35O,0.00014,5.0,0.1689999999999999,-5.922999999999999,0.0,Ye,72.0,2018-01-26,0.444,201.85,0.344,2018.0
0.37,['Natanael Cano'],0.765,125412.0,2.0902000000000003,0.539,0.0,3TgelNfEK1DnYrsHOBxaVJ,0.0,11.0,0.039,-5.0280000000000005,0.0,El De Los Lentes Gucci,68.0,2018-07-10,0.0437,99.94,0.965,2018.0
0.324,"['Ski Mask The Slump God', 'SahBabii']",0.893,152213.0,2.5368833333333334,0.6759999999999999,1.0,1D23GEeQ32aqLw5ZnY3Ivp,0.0,9.0,0.0968,-4.867,0.0,COOLEST MONKEY IN THE JUNGLE,63.0,2018-05-11,0.227,125.923,0.804,2018.0
0.488,"['The Chainsmokers', 'Winona Oak']",0.773,180120.0,3.002,0.6990000000000001,0.0,4BiiOzZCrXEzHRLYcYFiD5,3.6000000000000007e-06,1.0,0.0814,-5.982,0.0,Hope,71.0,2018-12-14,0.0958,104.941,0.513,2018.0
0.00599,['Fall Out Boy'],0.5760000000000001,230400.0,3.84,0.872,0.0,6e13443Ve7RGcAUScTgYtl,0.0,8.0,0.188,-5.292999999999998,1.0,The Last Of The Real Ones,63.0,2018-01-19,0.0471,115.042,0.5589999999999999,2018.0
0.268,"['TK Kravitz', 'Jacquees']",0.7090000000000001,219437.0,3.657283333333333,0.264,1.0,2yI8omCrTAyrTcK7NRppu7,0.0,1.0,0.24,-17.695999999999994,0.0,Ocean (feat. Jacquees),62.0,2018-06-22,0.186,133.858,0.341,2018.0
