id,film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
3738,490,430.0,150.0,8.10000038,106160,0
3739,3628,129.0,259.0,6.5999999,39260,0
3740,3718,194.0,238.0,6.5999999,270228,41000
3741,37,706.0,206.0,8.60000038,275720,41000
3742,2324,166.0,98.0,4.5999999,41239,887
3743,2715,156.0,125.0,5.9000001,13086,576
3744,1531,1103.0,200.0,7.69999981,292022,10000
3745,2151,597.0,242.0,6.80000019,244566,0
3746,3103,398.0,185.0,7.80000019,132386,38000
3747,583,117.0,43.0,6.19999981,49680,0
3748,3119,113.0,74.0,3.79999995,7904,562
3749,2098,361.0,167.0,6.0999999,29649,0
3750,2568,18.0,18.0,5.69999981,806,140
3751,3861,254.0,228.0,5.80000019,88542,19000
3752,2361,206.0,159.0,7.4000001,33567,0
3753,1212,336.0,129.0,6.4000001,56646,0
3754,2288,247.0,58.0,3.5,23671,0
3755,3102,11.0,15.0,6.0999999,1634,127
3756,3416,55.0,20.0,7.0999999,4583,0
3757,4106,640.0,558.0,7.4000001,216032,39000
3758,901,17.0,95.0,6.9000001,334,43
3759,4882,21.0,134.0,6.4000001,2587,0
3760,1479,261.0,118.0,6.5,48322,0
3761,3472,186.0,162.0,6.30000019,104356,14000
3762,3852,181.0,252.0,6.5999999,117999,16000
3763,622,130.0,56.0,6.9000001,52055,0
3764,3368,10.0,61.0,6.30000019,1516,377
3765,882,123.0,46.0,6.30000019,112167,0
3766,1808,147.0,111.0,6.69999981,11983,365
3767,2358,35.0,42.0,7.5,2650,385
3768,3311,209.0,185.0,5.9000001,130272,2000
3769,1515,26.0,38.0,6.9000001,1439,26
3770,4077,126.0,337.0,7.19999981,36381,11000
3771,3329,275.0,323.0,7.30000019,86955,12000
3772,4243,141.0,224.0,6.19999981,90046,17000
3773,3757,184.0,218.0,6.0999999,49205,0
3774,2357,1516.0,303.0,5.9000001,138814,0
3775,2587,202.0,61.0,7.0,67853,0
3776,2032,456.0,109.0,3.79999995,36033,946
3777,1918,511.0,94.0,6.5999999,178126,0
3778,548,198.0,59.0,7.0,21416,0
3779,3537,215.0,219.0,6.69999981,143368,24000
3780,3775,134.0,200.0,5.69999981,66579,20000
3781,4455,99.0,163.0,7.0,32382,13000
3782,4220,56.0,103.0,7.19999981,13359,19000
3783,4949,79.0,8.0,7.69999981,6381,963
3784,3157,440.0,269.0,7.0999999,183247,0
3785,977,216.0,91.0,6.5999999,31751,0
3786,1411,2067.0,274.0,8.5,845580,40000
3787,2480,219.0,125.0,6.9000001,19007,549
3788,4285,133.0,120.0,6.4000001,43879,11000
3789,3075,262.0,160.0,5.80000019,88529,0
3790,412,16.0,7.0,6.5999999,1361,889
3791,1780,175.0,114.0,6.30000019,30077,893
3792,2718,24.0,6.0,3.9000001,425,91
3793,4702,87.0,61.0,6.80000019,18915,33000
3794,1402,16.0,13.0,5.69999981,455,25
3795,1846,842.0,172.0,6.4000001,58450,0
3796,4364,3.0,3.0,7.19999981,100,72
3797,2004,177.0,131.0,7.0999999,18035,0
3798,4469,96.0,151.0,7.0,35833,10000
3799,138,12.0,28.0,6.19999981,618,85
3800,240,497.0,169.0,7.30000019,126357,0
3801,2634,203.0,147.0,5.0999999,53884,1000
3802,4675,57.0,44.0,6.0999999,16193,0
3803,2575,571.0,216.0,5.80000019,102861,0
3804,3392,268.0,271.0,6.19999981,109620,15000
3805,1651,543.0,166.0,6.5,155532,0
3806,2942,166.0,119.0,6.30000019,72673,0
3807,2836,298.0,227.0,6.19999981,41170,0
3808,3956,178.0,234.0,6.30000019,34258,0
3809,1504,81.0,48.0,4.4000001,3665,131
3810,1627,131.0,31.0,5.19999981,11399,0
3811,2872,221.0,162.0,6.19999981,121084,0
3812,97,301.0,111.0,8.30000019,165638,8000
3813,3314,21.0,45.0,6.0999999,2326,738
3814,4810,91.0,159.0,6.0,28618,11000
3815,3172,243.0,190.0,6.80000019,271691,0
3816,296,131.0,48.0,6.9000001,36559,0
3817,1940,14.0,23.0,6.5999999,761,26
3818,4555,3.0,1.0,4.5,557,0
3819,1763,378.0,181.0,7.4000001,36542,0
3820,4057,103.0,147.0,5.80000019,30394,0
3821,3558,359.0,264.0,5.69999981,82133,14000
3822,4790,133.0,147.0,6.0,34359,16000
3823,3123,93.0,97.0,5.0999999,14324,1000
3824,2822,230.0,231.0,7.0,48346,0
3825,790,81.0,62.0,6.69999981,29843,0
3826,1702,962.0,80.0,7.4000001,162701,19000
3827,2219,150.0,75.0,4.4000001,18271,0
3828,4379,1101.0,588.0,7.80000019,395087,114000
3829,4454,2.0,8.0,4.80000019,162,186
3830,4485,159.0,183.0,4.4000001,31915,18000
3831,4279,807.0,511.0,7.5,300110,131000
3832,585,261.0,120.0,7.30000019,127503,0
3833,513,78.0,40.0,7.30000019,10073,816
3834,3914,6.0,22.0,7.5,575,801
3835,2231,267.0,106.0,6.0,16832,701
3836,3612,349.0,343.0,7.19999981,132423,15000
3837,3517,723.0,453.0,7.0,522371,18000
3838,1859,14.0,12.0,6.9000001,460,96
3839,4232,7.0,9.0,6.30000019,291,283
3840,3723,235.0,116.0,6.0999999,40380,0
3841,1413,16.0,15.0,5.5999999,448,12
3842,953,16.0,16.0,5.5,294,26
3843,1097,127.0,79.0,6.0999999,54316,0
3844,643,46.0,22.0,6.4000001,44502,0
3845,2349,651.0,231.0,7.0999999,131969,12000
3846,771,150.0,96.0,6.9000001,62986,0
3847,4784,155.0,208.0,7.19999981,27918,33000
3848,3940,491.0,449.0,7.30000019,264047,64000
3849,886,252.0,77.0,7.4000001,63951,0
3850,360,224.0,95.0,4.9000001,49934,0
3851,84,559.0,181.0,8.39999962,192775,11000
3852,596,153.0,63.0,7.0999999,36996,0
3853,3065,281.0,232.0,6.69999981,41226,0
3854,3982,341.0,451.0,6.80000019,268154,40000
3855,2607,19.0,15.0,7.4000001,775,100
3856,581,45.0,76.0,6.0999999,4302,375
3857,4096,271.0,242.0,6.4000001,117096,24000
3858,1863,122.0,78.0,7.0999999,12047,677
3859,2579,76.0,46.0,6.19999981,6095,1000
3860,3002,124.0,141.0,5.5999999,48500,0
3861,4915,155.0,165.0,6.80000019,24407,36000
3862,3780,115.0,179.0,6.4000001,74875,11000
3863,956,641.0,175.0,7.80000019,220591,17000
3864,935,68.0,54.0,7.80000019,9171,689
3865,3749,203.0,204.0,6.4000001,172878,19000
3866,334,256.0,95.0,8.10000038,171726,12000
3867,3848,350.0,331.0,6.4000001,82327,18000
3868,3037,611.0,238.0,6.30000019,145974,10000
3869,4838,14.0,15.0,4.19999981,662,689
3870,2199,106.0,93.0,6.0,30890,718
3871,3823,71.0,122.0,6.5999999,45293,0
3872,2536,278.0,186.0,4.5,19918,0
3873,2858,27.0,17.0,7.0,2223,746
3874,4306,162.0,195.0,7.80000019,30479,16000
3875,4641,20.0,27.0,7.0,2302,0
3876,3418,293.0,156.0,6.9000001,64423,13000
3877,1257,117.0,90.0,5.80000019,29968,445
3878,1742,13.0,15.0,7.0,204,32
3879,3242,121.0,133.0,4.69999981,29523,0
3880,4187,255.0,139.0,5.4000001,107817,14000
3881,4163,314.0,364.0,6.5999999,190494,33000
3882,617,604.0,221.0,7.5999999,128850,10000
3883,3155,98.0,190.0,7.0999999,29613,0
3884,3139,125.0,198.0,6.5999999,68935,0
3885,1756,291.0,181.0,5.4000001,43764,0
3886,3596,387.0,324.0,7.80000019,294810,29000
3887,3362,25.0,55.0,6.4000001,2311,638
3888,317,34.0,13.0,5.4000001,2061,501
3889,916,25.0,29.0,6.9000001,2843,166
3890,1540,235.0,105.0,5.19999981,46031,0
3891,1050,292.0,114.0,5.30000019,39768,0
3892,4248,620.0,454.0,8.10000038,383591,86000
3893,69,888.0,177.0,8.89999962,447785,40000
3894,570,291.0,119.0,6.19999981,105478,0
3895,1879,425.0,143.0,6.69999981,44339,0
3896,4161,284.0,306.0,7.5,286877,56000
3897,3045,182.0,158.0,6.0,15697,0
3898,1251,39.0,39.0,6.0,3116,251
3899,4466,5.0,9.0,5.4000001,143,194
3900,219,252.0,82.0,3.70000005,16294,889
3901,791,1080.0,216.0,8.60000038,1023511,39000
3902,857,92.0,33.0,6.0,8239,0
3903,1563,488.0,122.0,7.4000001,96129,5000
3904,2035,36.0,60.0,6.5999999,2591,52
3905,2287,48.0,76.0,6.9000001,2725,305
3906,4093,8.0,6.0,5.4000001,748,543
3907,4198,123.0,269.0,7.4000001,34643,17000
3908,1714,147.0,97.0,6.5999999,11387,357
3909,599,102.0,45.0,6.0,12561,0
3910,2712,3.0,,4.69999981,128,2
3911,4845,53.0,59.0,3.5,9509,11000
3912,4740,461.0,478.0,7.5999999,196217,59000
3913,2211,288.0,143.0,6.0,132415,0
3914,3133,24.0,12.0,6.5,3943,599
3915,4677,1.0,2.0,7.0999999,53,197
3916,2,1.0,1.0,4.80000019,5,0
3917,4430,1.0,18.0,6.30000019,191,142
3918,4597,29.0,12.0,4.5999999,2047,0
3919,3023,110.0,161.0,6.0999999,60232,0
3920,445,28.0,21.0,3.0,4081,154
3921,554,166.0,59.0,5.69999981,31371,0
3922,4130,346.0,272.0,6.30000019,131227,41000
3923,4381,184.0,173.0,6.5,87165,12000
3924,3975,111.0,54.0,4.30000019,45144,18000
3925,1106,257.0,92.0,6.0999999,55749,0
3926,34,136.0,97.0,8.0,24959,0
3927,1661,988.0,187.0,6.69999981,272227,14000
3928,53,568.0,169.0,8.30000019,150020,0
3929,3212,8.0,22.0,6.19999981,1194,324
3930,2333,119.0,79.0,6.30000019,9971,661
3931,941,611.0,159.0,7.4000001,200556,15000
3932,3993,176.0,328.0,7.0,72287,12000
3933,2352,168.0,117.0,4.69999981,36431,1000
3934,2309,35.0,35.0,6.30000019,589,74
3935,3980,153.0,258.0,6.5999999,125198,11000
3936,238,1191.0,318.0,7.9000001,157863,12000
3937,4107,695.0,597.0,8.10000038,439176,83000
3938,3932,1193.0,765.0,8.5,955174,199000
3939,4031,53.0,98.0,5.69999981,6585,0
3940,4153,371.0,359.0,5.9000001,108248,39000
3941,2037,53.0,35.0,6.19999981,4182,3000
3942,2485,21.0,4.0,6.5999999,564,19
3943,2365,3.0,,5.80000019,16,0
3944,3798,31.0,48.0,5.30000019,3788,1000
3945,1393,162.0,44.0,5.0999999,7403,648
3946,4007,84.0,252.0,7.0999999,52509,13000
3947,4573,93.0,161.0,6.5,21672,0
3948,2961,154.0,125.0,5.4000001,48245,0
3949,2360,576.0,228.0,5.30000019,94463,0
3950,4704,,,7.5999999,7,132
3951,3518,16.0,31.0,5.4000001,1250,695
3952,2415,463.0,163.0,6.0,77673,0
3953,3528,160.0,188.0,7.0,65785,16000
3954,3699,203.0,201.0,6.4000001,76498,15000
3955,1710,138.0,105.0,5.9000001,69319,846
3956,1848,92.0,52.0,5.0999999,11211,215
3957,4965,56.0,19.0,7.30000019,7646,1000
3958,3664,122.0,220.0,6.0999999,77935,0
3959,652,408.0,152.0,7.69999981,120036,10000
3960,2337,45.0,73.0,7.0999999,5603,607
3961,4427,68.0,166.0,6.4000001,15756,0
3962,2205,84.0,54.0,7.5999999,7776,774
3963,1544,88.0,86.0,7.69999981,10366,0
3964,2145,232.0,116.0,5.0,58961,795
3965,3273,973.0,375.0,7.5,321795,10000
3966,2909,90.0,94.0,6.9000001,22010,0
3967,2752,527.0,304.0,6.5999999,138435,0
3968,4520,491.0,348.0,5.9000001,167085,62000
3969,321,106.0,130.0,6.0999999,14193,0
3970,4396,11.0,4.0,8.10000038,3089,1000
3971,67,115.0,42.0,7.4000001,13474,0
3972,3077,599.0,202.0,7.69999981,232710,26000
3973,841,19.0,21.0,5.9000001,1595,69
3974,4151,527.0,491.0,7.9000001,323353,65000
3975,4409,149.0,112.0,5.80000019,15664,0
3976,2497,2042.0,525.0,8.19999981,791783,48000
3977,1711,159.0,121.0,7.30000019,26493,0
3978,3722,10.0,8.0,3.9000001,1015,566
3979,3177,113.0,113.0,5.5999999,22823,0
3980,1873,307.0,56.0,3.29999995,18254,1000
3981,2326,4.0,4.0,5.0999999,257,9
3982,68,35.0,20.0,6.80000019,3102,283
3983,373,549.0,134.0,8.30000019,270790,16000
3984,320,106.0,130.0,6.0999999,14193,0
3985,4188,115.0,211.0,6.4000001,46480,12000
3986,2814,1108.0,329.0,7.5,355137,0
3987,4398,713.0,459.0,6.69999981,341058,49000
3988,2006,196.0,74.0,6.9000001,32370,0
3989,1469,181.0,96.0,7.0999999,6377,345
3990,3969,31.0,23.0,4.30000019,4633,365
3991,3451,142.0,261.0,7.19999981,73349,15000
3992,2606,115.0,75.0,6.4000001,5772,302
3993,4238,511.0,525.0,6.4000001,175409,60000
3994,2571,242.0,143.0,5.5999999,58412,2000
3995,65,150.0,73.0,7.19999981,24891,0
3996,3464,201.0,195.0,6.4000001,64777,0
3997,3680,42.0,46.0,6.0,3297,798
3998,1091,88.0,24.0,6.5999999,4052,242
3999,3194,172.0,180.0,7.19999981,52496,29000
4000,1892,158.0,16.0,5.5999999,1742,409
4001,1191,80.0,70.0,7.5999999,6790,491
4002,4076,190.0,265.0,6.4000001,72886,35000
4003,750,296.0,159.0,7.5999999,208817,5000
4004,4680,214.0,165.0,6.69999981,70136,26000
4005,2560,180.0,110.0,4.80000019,38503,0
4006,4399,6.0,1.0,3.79999995,93,54
4007,4245,204.0,183.0,5.9000001,86627,28000
4008,1139,56.0,,7.4000001,1465,515
4009,4658,611.0,489.0,7.69999981,289508,109000
4010,2502,815.0,291.0,7.9000001,188637,11000
4011,3282,215.0,215.0,7.0999999,166194,0
4012,4505,212.0,364.0,7.5,61114,22000
4013,527,134.0,61.0,7.4000001,72324,3000
4014,4603,172.0,138.0,5.4000001,39778,11000
4015,3667,81.0,94.0,7.19999981,13174,0
4016,3605,135.0,199.0,7.0,23696,0
4017,456,42.0,21.0,5.9000001,36918,3000
4018,4416,32.0,29.0,5.80000019,4952,0
4019,2374,20.0,23.0,4.0999999,3229,83
4020,2995,38.0,76.0,6.9000001,9585,0
4021,181,169.0,72.0,7.5999999,36381,0
4022,2751,560.0,295.0,7.80000019,237872,0
4023,1415,370.0,140.0,6.19999981,137377,0
4024,2542,84.0,31.0,6.0999999,10266,0
4025,1959,254.0,132.0,5.30000019,31293,648
4026,667,165.0,41.0,7.4000001,37269,0
4027,2164,358.0,164.0,6.19999981,54346,0
4028,2620,320.0,251.0,7.5999999,92781,5000
4029,2817,687.0,285.0,7.9000001,352695,17000
4030,4933,33.0,10.0,5.0,2011,518
4031,4852,102.0,29.0,3.4000001,4501,0
4032,1804,606.0,208.0,6.0999999,270207,2000
4033,806,19.0,15.0,6.19999981,1761,174
4034,1791,78.0,38.0,6.5999999,3135,184
4035,3079,67.0,129.0,7.19999981,9638,0
4036,2564,263.0,118.0,7.30000019,48806,11000
4037,4159,127.0,217.0,6.5,54147,0
4038,2482,250.0,103.0,6.0999999,38248,0
4039,3081,40.0,47.0,5.9000001,5699,0
4040,3188,247.0,281.0,7.5999999,83182,16000
4041,1499,683.0,185.0,6.5999999,98403,0
4042,2699,284.0,131.0,5.0,38658,930
4043,4328,5.0,5.0,3.9000001,344,0
4044,3950,70.0,187.0,6.30000019,13227,11000
4045,4468,634.0,401.0,7.0,252257,89000
4046,1578,510.0,179.0,7.5,32415,951
4047,3158,422.0,235.0,6.5999999,127528,0
4048,3128,501.0,264.0,5.19999981,117927,0
4049,2916,78.0,78.0,6.4000001,12125,1000
4050,425,109.0,55.0,6.9000001,9424,0
4051,1601,34.0,47.0,6.19999981,1940,30
4052,1652,67.0,31.0,5.19999981,4757,474
4053,1991,935.0,229.0,8.0,338415,12000
4054,1382,297.0,137.0,7.30000019,73006,0
4055,1706,710.0,241.0,7.69999981,143251,0
4056,1947,304.0,60.0,2.0999999,23606,0
4057,3411,230.0,178.0,4.80000019,42183,0
4058,2009,340.0,144.0,6.0,119807,0
4059,4498,10.0,,8.19999981,78,460
4060,3939,11.0,16.0,5.69999981,910,0
4061,2531,53.0,20.0,6.0,6930,323
4062,1697,454.0,202.0,7.69999981,149528,0
4063,3460,222.0,197.0,6.4000001,61680,19000
4064,2251,260.0,111.0,6.4000001,31433,0
4065,1345,361.0,157.0,8.10000038,173551,11000
4066,145,287.0,147.0,8.0,63192,0
4067,4795,195.0,335.0,7.4000001,77394,24000
4068,2402,24.0,5.0,3.29999995,1167,66
4069,3467,637.0,344.0,5.80000019,229687,15000
4070,1712,180.0,78.0,6.5999999,8624,824
4071,1146,132.0,65.0,6.0,15582,849
4072,3740,405.0,284.0,6.0999999,138190,30000
4073,1857,147.0,92.0,5.5999999,12388,744
4074,1424,32.0,22.0,6.5999999,695,277
4075,1908,559.0,192.0,7.69999981,189683,0
4076,3942,34.0,115.0,6.0,13421,0
4077,3033,15.0,27.0,7.30000019,1560,777
4078,3122,643.0,354.0,6.80000019,326286,0
4079,1663,200.0,95.0,5.80000019,25462,804
4080,3731,3.0,8.0,5.4000001,1305,244
4081,3674,136.0,125.0,5.80000019,13065,3000
4082,685,15.0,10.0,5.69999981,1153,238
4083,853,42.0,25.0,5.9000001,7984,833
4084,151,50.0,22.0,6.19999981,1547,104
4085,4551,524.0,297.0,6.80000019,310903,38000
4086,1705,612.0,217.0,7.19999981,107557,0
4087,1605,84.0,54.0,6.5,29463,0
4088,260,52.0,32.0,6.9000001,6142,1000
4089,2276,165.0,169.0,7.69999981,20307,0
4090,1570,104.0,61.0,5.4000001,11693,613
4091,4408,47.0,64.0,4.4000001,6964,0
4092,2266,596.0,151.0,7.30000019,303864,16000
4093,271,27.0,24.0,7.19999981,1599,274
4094,4489,118.0,153.0,6.69999981,60230,11000
4095,4717,185.0,221.0,6.5,97697,40000
4096,562,989.0,192.0,8.69999981,728685,25000
4097,3557,20.0,71.0,4.9000001,5721,1000
4098,3536,30.0,62.0,4.9000001,7991,0
4099,4164,106.0,155.0,6.0999999,45928,0
4100,2903,83.0,112.0,6.19999981,44021,0
4101,3887,199.0,30.0,5.0999999,9010,0
4102,4914,94.0,165.0,6.0999999,17596,0
4103,4271,64.0,56.0,6.69999981,11600,7000
4104,2383,65.0,84.0,7.5,3156,588
4105,4646,7.0,3.0,2.79999995,105,634
4106,2964,116.0,144.0,6.0999999,72326,0
4107,2356,288.0,152.0,6.5999999,93790,0
4108,824,55.0,42.0,6.0999999,7772,145
4109,4635,323.0,343.0,7.0,103749,56000
4110,4871,130.0,151.0,7.5999999,44723,51000
4111,2687,209.0,90.0,5.5999999,40651,0
4112,1862,106.0,61.0,5.4000001,5663,332
4113,1043,26.0,31.0,5.9000001,811,108
4114,2188,111.0,70.0,4.80000019,17722,849
4115,4335,326.0,452.0,6.9000001,184641,81000
4116,4056,19.0,94.0,5.69999981,344,655
4117,294,147.0,62.0,6.69999981,23516,0
4118,1377,469.0,106.0,5.5,116625,0
4119,1369,1641.0,287.0,7.9000001,217740,0
4120,3863,53.0,77.0,5.9000001,3865,2000
4121,2433,68.0,75.0,6.69999981,9408,608
4122,3054,53.0,100.0,5.19999981,21268,518
4123,4318,1138.0,606.0,8.19999981,780588,138000
4124,3022,2054.0,470.0,6.19999981,333847,5000
4125,858,44.0,31.0,6.30000019,3536,228
4126,1946,885.0,273.0,5.80000019,89101,3000
4127,2514,280.0,211.0,6.80000019,19655,683
4128,2598,91.0,81.0,6.19999981,4603,489
4129,1657,59.0,58.0,6.0,5602,329
4130,2775,246.0,191.0,6.30000019,129995,0
4131,363,170.0,80.0,7.9000001,45271,0
4132,2678,281.0,112.0,5.0999999,25870,0
4133,637,931.0,173.0,8.39999962,664719,19000
4134,403,300.0,108.0,6.30000019,68565,0
4135,3800,215.0,244.0,5.9000001,47003,11000
4136,2886,492.0,228.0,7.69999981,212085,15000
4137,2796,398.0,356.0,7.69999981,189249,0
4138,3814,571.0,522.0,7.5,379462,56000
4139,4741,126.0,189.0,5.19999981,25210,13000
4140,4055,33.0,105.0,7.5999999,4547,0
4141,4906,398.0,370.0,7.80000019,106072,65000
4142,3313,194.0,235.0,6.4000001,58349,0
4143,173,78.0,50.0,6.80000019,31077,0
4144,2283,173.0,129.0,6.30000019,51842,0
4145,2953,31.0,75.0,6.30000019,3075,589
4146,1813,756.0,168.0,6.5999999,102071,5000
4147,2022,154.0,123.0,5.80000019,44453,0
4148,3444,84.0,84.0,5.30000019,10986,0
4149,1701,162.0,128.0,7.0999999,23660,0
4150,1076,499.0,148.0,7.80000019,55329,0
4151,2970,145.0,225.0,7.0999999,84817,22000
4152,262,250.0,71.0,7.4000001,81599,0
4153,3685,296.0,286.0,5.69999981,160418,16000
4154,1731,366.0,260.0,7.19999981,38893,0
4155,1901,90.0,72.0,6.4000001,12559,423
4156,2077,456.0,147.0,6.80000019,266103,11000
4157,1480,139.0,82.0,6.9000001,58300,0
4158,2243,1159.0,239.0,6.4000001,333248,19000
4159,3787,32.0,83.0,5.4000001,12702,0
4160,2207,149.0,94.0,4.9000001,33180,567
4161,3784,484.0,448.0,6.69999981,370704,58000
4162,1306,521.0,209.0,7.9000001,133526,0
4163,1953,18.0,8.0,4.69999981,179,39
4164,3391,593.0,308.0,6.69999981,125114,16000
4165,3447,44.0,36.0,4.9000001,4599,885
4166,4695,181.0,198.0,6.19999981,29867,27000
4167,3109,822.0,362.0,7.80000019,459346,23000
4168,531,287.0,137.0,5.19999981,22929,926
4169,1684,478.0,149.0,5.5,65512,0
4170,4229,339.0,336.0,6.5,85688,23000
4171,1008,182.0,95.0,6.9000001,55913,0
4172,4073,376.0,417.0,7.30000019,187170,47000
4173,575,113.0,48.0,6.30000019,14429,2000
4174,2609,264.0,20.0,6.0,13998,659
4175,1772,474.0,156.0,5.5,75920,0
4176,4426,1127.0,568.0,8.10000038,569841,146000
4177,2494,26.0,31.0,4.0999999,4875,206
4178,1150,167.0,105.0,6.0999999,23345,629
4179,3858,114.0,146.0,5.69999981,60202,0
4180,4283,119.0,200.0,6.9000001,41856,12000
4181,2186,1473.0,220.0,6.9000001,161448,0
4182,1939,147.0,78.0,5.80000019,46205,0
4183,485,226.0,120.0,6.5999999,112669,0
4184,2951,278.0,144.0,6.80000019,191470,0
4185,738,213.0,57.0,6.9000001,265818,0
4186,2957,450.0,245.0,6.5999999,102338,0
4187,4435,269.0,245.0,6.0,115687,21000
4188,846,592.0,165.0,7.30000019,219091,12000
4189,386,133.0,45.0,6.69999981,87739,0
4190,179,238.0,100.0,7.5,63839,0
4191,4918,24.0,77.0,7.69999981,2379,0
4192,3574,8.0,3.0,5.69999981,300,141
4193,206,90.0,27.0,6.5999999,8930,672
4194,2487,199.0,172.0,7.5,34194,0
4195,741,146.0,70.0,6.0,18723,0
4196,1484,181.0,103.0,5.30000019,22220,463
4197,4414,657.0,314.0,6.0999999,128682,51000
4198,3663,27.0,63.0,6.0,4670,0
4199,1419,84.0,55.0,6.0999999,27492,0
4200,3683,297.0,399.0,6.5999999,82331,18000
4201,2033,215.0,157.0,7.0,28714,762
4202,1984,66.0,28.0,2.79999995,4518,241
4203,2648,175.0,44.0,7.30000019,20426,0
4204,2069,113.0,106.0,6.9000001,16234,0
4205,2119,135.0,50.0,5.30000019,12188,1000
4206,2344,258.0,135.0,6.0999999,110788,2000
4207,1140,67.0,34.0,6.19999981,11156,0
4208,1442,69.0,29.0,5.69999981,6965,262
4209,1638,374.0,122.0,6.9000001,85423,12000
4210,1606,111.0,18.0,4.0999999,2253,158
4211,4308,457.0,212.0,6.0,107028,44000
4212,869,81.0,43.0,6.0,24757,0
4213,3842,402.0,383.0,6.5,375879,56000
4214,2404,214.0,155.0,7.30000019,32815,0
4215,509,331.0,100.0,8.0,383784,12000
4216,4181,288.0,351.0,5.80000019,146352,42000
4217,776,70.0,50.0,5.0999999,9227,422
4218,1788,664.0,192.0,7.4000001,87244,13000
4219,1262,435.0,125.0,6.0,53970,0
4220,50,46.0,14.0,7.0,3538,438
4221,4504,212.0,233.0,5.69999981,47502,10000
4222,1927,554.0,102.0,4.80000019,100821,0
4223,4796,25.0,23.0,3.4000001,2348,0
4224,4282,40.0,73.0,6.69999981,3885,1000
4225,3673,173.0,180.0,5.0,65044,13000
4226,2743,564.0,242.0,6.0,67395,0
4227,2116,117.0,76.0,6.30000019,6838,924
4228,780,286.0,123.0,7.5999999,93894,0
4229,719,271.0,109.0,6.4000001,38191,0
4230,3568,34.0,50.0,6.9000001,6069,1000
4231,3241,90.0,78.0,6.80000019,31836,0
4232,1970,316.0,167.0,5.5999999,45102,0
4233,3497,113.0,167.0,6.30000019,50523,0
4234,4723,18.0,18.0,4.5,48,34
4235,1151,67.0,45.0,5.9000001,14005,418
4236,4560,101.0,46.0,4.5999999,13133,0
4237,1437,275.0,106.0,6.9000001,16469,0
4238,3380,210.0,292.0,6.80000019,126307,19000
4239,1271,290.0,96.0,5.0999999,17025,295
4240,1461,26.0,64.0,7.5,4555,697
4241,593,442.0,125.0,8.0,113472,0
4242,4691,2.0,2.0,6.4000001,86,18
4243,4619,2.0,7.0,4.19999981,71,242
4244,4375,105.0,149.0,6.30000019,48873,11000
4245,330,98.0,43.0,5.9000001,19832,0
4246,2215,483.0,205.0,7.19999981,314630,0
4247,969,143.0,83.0,6.5999999,50653,0
4248,3328,53.0,97.0,5.30000019,11498,0
4249,4044,39.0,62.0,6.4000001,11965,0
4250,3701,118.0,196.0,6.19999981,27009,12000
4251,911,65.0,43.0,7.19999981,11369,872
4252,2066,32.0,26.0,8.0,7687,0
4253,3419,169.0,164.0,6.5999999,119974,0
4254,3196,55.0,82.0,5.4000001,16580,916
4255,2209,214.0,148.0,4.9000001,28632,0
4256,2992,79.0,135.0,6.69999981,16444,2000
4257,3076,119.0,164.0,5.80000019,67005,0
4258,2055,79.0,66.0,5.5999999,7116,494
4259,981,169.0,84.0,6.30000019,98199,0
4260,619,41.0,21.0,5.4000001,20183,0
4261,1691,1248.0,153.0,6.9000001,206776,0
4262,1243,29.0,28.0,6.0999999,4598,375
4263,3835,130.0,136.0,7.5999999,38690,13000
4264,3396,11.0,23.0,5.5,2941,370
4265,546,40.0,49.0,5.0999999,4663,321
4266,1195,144.0,40.0,6.30000019,60572,0
4267,1418,149.0,79.0,7.0,16651,0
4268,1414,13.0,14.0,7.5,1723,407
4269,3837,632.0,517.0,7.80000019,330152,54000
4270,3290,277.0,252.0,7.0,79264,13000
4271,1986,684.0,244.0,7.4000001,168207,0
4272,3039,320.0,180.0,7.0999999,116681,11000
4273,2907,23.0,73.0,7.30000019,5489,337
4274,2394,798.0,233.0,6.5,348861,0
4275,4194,748.0,574.0,8.0,355126,148000
4276,4649,5.0,29.0,7.0,162,75
4277,1338,77.0,84.0,4.80000019,26413,372
4278,2675,1033.0,285.0,5.5999999,115650,4000
4279,2940,204.0,173.0,7.0999999,37714,0
4280,3285,1527.0,486.0,8.30000019,885175,42000
4281,589,81.0,30.0,6.0,14473,0
4282,1283,374.0,164.0,7.0,62468,0
4283,2802,436.0,262.0,5.5999999,213275,0
4284,3769,312.0,419.0,7.5999999,283563,27000
4285,2637,281.0,220.0,7.4000001,64625,0
4286,2697,915.0,274.0,7.30000019,190990,23000
4287,2762,146.0,131.0,5.19999981,57276,0
4288,1867,103.0,105.0,6.5999999,9004,287
4289,3364,75.0,145.0,7.5999999,32307,0
4290,2541,1198.0,343.0,7.30000019,297014,0
4291,2092,94.0,34.0,7.5999999,13543,0
4292,4609,140.0,328.0,7.30000019,31489,0
4293,3485,86.0,155.0,6.4000001,40305,0
4294,4411,18.0,59.0,6.5,2041,0
4295,888,22.0,19.0,5.30000019,4086,246
4296,2071,213.0,129.0,6.19999981,15169,0
4297,4329,3.0,10.0,6.19999981,421,199
4298,4535,145.0,175.0,6.0,48559,0
4299,1281,3597.0,320.0,6.5,534658,13000
4300,3954,104.0,176.0,6.0999999,29322,0
4301,2781,66.0,109.0,7.19999981,9750,0
